REPORTING_PERIOD_START,REPORTING_PERIOD_END,STATUS,BREAKDOWN,PRIMARY_LEVEL,PRIMARY_LEVEL_DESCRIPTION,SECONDARY_LEVEL,SECONDARY_LEVEL_DESCRIPTION,MEASURE_ID,MEASURE_NAME,MEASURE_VALUE
01/04/2024,30/06/2024,Performance,Provider,T5U5X,GROUNDWORK LONDON,NONE,NONE,MRS01b,Proportion of CMH referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/04/2024,30/06/2024,Performance,Provider,T5U5X,GROUNDWORK LONDON,NONE,NONE,MRS04,Number of CMH referral-spells that started in the RP,*
01/04/2024,30/06/2024,Performance,Provider,T5U5X,GROUNDWORK LONDON,NONE,NONE,MRS05,Number of CMH referral-spells that closed in the RP,*
01/04/2024,30/06/2024,Performance,Provider,T5U5X,GROUNDWORK LONDON,NONE,NONE,MRS08,Number of CYP referral-spells receiving a full clock stop in the RP,*
01/04/2024,30/06/2024,Performance,Provider,T5U5X,GROUNDWORK LONDON,NONE,NONE,MRS08a,Number of CYP referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/04/2024,30/06/2024,Performance,Provider,T5U5X,GROUNDWORK LONDON,NONE,NONE,MRS08b,Proportion of CYP referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/04/2024,30/06/2024,Performance,Provider,T5U5X,GROUNDWORK LONDON,NONE,NONE,MRS11,Number of CYP referral-spells that started in the RP,80
01/04/2024,30/06/2024,Performance,Provider,T5U5X,GROUNDWORK LONDON,NONE,NONE,MRS12,Number of CYP referral-spells that closed in the RP,10
01/04/2024,30/06/2024,Performance,Provider,T5Z6U,WEST SUSSEX MHSTS,NONE,NONE,MRS01,Number of CMH referral-spells receiving a full clock stop in the RP,*
01/04/2024,30/06/2024,Performance,Provider,T5Z6U,WEST SUSSEX MHSTS,NONE,NONE,MRS01a,Number of CMH referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/04/2024,30/06/2024,Performance,Provider,T5Z6U,WEST SUSSEX MHSTS,NONE,NONE,MRS01b,Proportion of CMH referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/04/2024,30/06/2024,Performance,Provider,T5Z6U,WEST SUSSEX MHSTS,NONE,NONE,MRS04,Number of CMH referral-spells that started in the RP,*
01/04/2024,30/06/2024,Performance,Provider,T5Z6U,WEST SUSSEX MHSTS,NONE,NONE,MRS05,Number of CMH referral-spells that closed in the RP,*
01/04/2024,30/06/2024,Performance,Provider,T5Z6U,WEST SUSSEX MHSTS,NONE,NONE,MRS08,Number of CYP referral-spells receiving a full clock stop in the RP,*
01/04/2024,30/06/2024,Performance,Provider,T5Z6U,WEST SUSSEX MHSTS,NONE,NONE,MRS08a,Number of CYP referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/04/2024,30/06/2024,Performance,Provider,T5Z6U,WEST SUSSEX MHSTS,NONE,NONE,MRS08b,Proportion of CYP referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/04/2024,30/06/2024,Performance,Provider,T5Z6U,WEST SUSSEX MHSTS,NONE,NONE,MRS11,Number of CYP referral-spells that started in the RP,390
01/04/2024,30/06/2024,Performance,Provider,T5Z6U,WEST SUSSEX MHSTS,NONE,NONE,MRS12,Number of CYP referral-spells that closed in the RP,150
01/04/2024,30/06/2024,Performance,Provider,TAD,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,NONE,NONE,MRS01,Number of CMH referral-spells receiving a full clock stop in the RP,10
01/04/2024,30/06/2024,Performance,Provider,TAD,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,NONE,NONE,MRS01a,Number of CMH referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/04/2024,30/06/2024,Performance,Provider,TAD,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,NONE,NONE,MRS01b,Proportion of CMH referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/04/2024,30/06/2024,Performance,Provider,TAD,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,NONE,NONE,MRS04,Number of CMH referral-spells that started in the RP,1275
01/04/2024,30/06/2024,Performance,Provider,TAD,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,NONE,NONE,MRS05,Number of CMH referral-spells that closed in the RP,1210
01/04/2024,30/06/2024,Performance,Provider,TAD,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,NONE,NONE,MRS08,Number of CYP referral-spells receiving a full clock stop in the RP,5
01/04/2024,30/06/2024,Performance,Provider,TAD,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,NONE,NONE,MRS08a,Number of CYP referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/04/2024,30/06/2024,Performance,Provider,TAD,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,NONE,NONE,MRS08b,Proportion of CYP referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/04/2024,30/06/2024,Performance,Provider,TAD,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,NONE,NONE,MRS11,Number of CYP referral-spells that started in the RP,1325
01/04/2024,30/06/2024,Performance,Provider,TAD,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,NONE,NONE,MRS12,Number of CYP referral-spells that closed in the RP,1015
01/04/2024,30/06/2024,Performance,Provider,TAF,CAMDEN AND ISLINGTON NHS FOUNDATION TRUST,NONE,NONE,MRS01,Number of CMH referral-spells receiving a full clock stop in the RP,190
01/04/2024,30/06/2024,Performance,Provider,TAF,CAMDEN AND ISLINGTON NHS FOUNDATION TRUST,NONE,NONE,MRS01a,Number of CMH referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/04/2024,30/06/2024,Performance,Provider,TAF,CAMDEN AND ISLINGTON NHS FOUNDATION TRUST,NONE,NONE,MRS01b,Proportion of CMH referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/04/2024,30/06/2024,Performance,Provider,TAF,CAMDEN AND ISLINGTON NHS FOUNDATION TRUST,NONE,NONE,MRS04,Number of CMH referral-spells that started in the RP,2550
01/04/2024,30/06/2024,Performance,Provider,TAF,CAMDEN AND ISLINGTON NHS FOUNDATION TRUST,NONE,NONE,MRS05,Number of CMH referral-spells that closed in the RP,1890
01/04/2024,30/06/2024,Performance,Provider,TAF,CAMDEN AND ISLINGTON NHS FOUNDATION TRUST,NONE,NONE,MRS08,Number of CYP referral-spells receiving a full clock stop in the RP,*
01/04/2024,30/06/2024,Performance,Provider,TAF,CAMDEN AND ISLINGTON NHS FOUNDATION TRUST,NONE,NONE,MRS08a,Number of CYP referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/04/2024,30/06/2024,Performance,Provider,TAF,CAMDEN AND ISLINGTON NHS FOUNDATION TRUST,NONE,NONE,MRS08b,Proportion of CYP referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/04/2024,30/06/2024,Performance,Provider,TAF,CAMDEN AND ISLINGTON NHS FOUNDATION TRUST,NONE,NONE,MRS11,Number of CYP referral-spells that started in the RP,35
01/04/2024,30/06/2024,Performance,Provider,TAF,CAMDEN AND ISLINGTON NHS FOUNDATION TRUST,NONE,NONE,MRS12,Number of CYP referral-spells that closed in the RP,20
01/04/2024,30/06/2024,Performance,Provider,TAH,SHEFFIELD HEALTH & SOCIAL CARE NHS FOUNDATION TRUST,NONE,NONE,MRS01,Number of CMH referral-spells receiving a full clock stop in the RP,*
01/04/2024,30/06/2024,Performance,Provider,TAH,SHEFFIELD HEALTH & SOCIAL CARE NHS FOUNDATION TRUST,NONE,NONE,MRS01a,Number of CMH referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/04/2024,30/06/2024,Performance,Provider,TAH,SHEFFIELD HEALTH & SOCIAL CARE NHS FOUNDATION TRUST,NONE,NONE,MRS01b,Proportion of CMH referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/04/2024,30/06/2024,Performance,Provider,TAH,SHEFFIELD HEALTH & SOCIAL CARE NHS FOUNDATION TRUST,NONE,NONE,MRS04,Number of CMH referral-spells that started in the RP,*
01/04/2024,30/06/2024,Performance,Provider,TAH,SHEFFIELD HEALTH & SOCIAL CARE NHS FOUNDATION TRUST,NONE,NONE,MRS05,Number of CMH referral-spells that closed in the RP,*
01/04/2024,30/06/2024,Performance,Provider,TAH,SHEFFIELD HEALTH & SOCIAL CARE NHS FOUNDATION TRUST,NONE,NONE,MRS08,Number of CYP referral-spells receiving a full clock stop in the RP,10
01/04/2024,30/06/2024,Performance,Provider,TAH,SHEFFIELD HEALTH & SOCIAL CARE NHS FOUNDATION TRUST,NONE,NONE,MRS08a,Number of CYP referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/04/2024,30/06/2024,Performance,Provider,TAH,SHEFFIELD HEALTH & SOCIAL CARE NHS FOUNDATION TRUST,NONE,NONE,MRS08b,Proportion of CYP referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/04/2024,30/06/2024,Performance,Provider,TAH,SHEFFIELD HEALTH & SOCIAL CARE NHS FOUNDATION TRUST,NONE,NONE,MRS11,Number of CYP referral-spells that started in the RP,105
01/04/2024,30/06/2024,Performance,Provider,TAH,SHEFFIELD HEALTH & SOCIAL CARE NHS FOUNDATION TRUST,NONE,NONE,MRS12,Number of CYP referral-spells that closed in the RP,125
01/04/2024,30/06/2024,Performance,Provider,TAJ,BLACK COUNTRY HEALTHCARE NHS FOUNDATION TRUST,NONE,NONE,MRS01,Number of CMH referral-spells receiving a full clock stop in the RP,230
01/04/2024,30/06/2024,Performance,Provider,TAJ,BLACK COUNTRY HEALTHCARE NHS FOUNDATION TRUST,NONE,NONE,MRS01a,Number of CMH referral-spells receiving a full clock stop in less than 4 weeks in the RP,10
01/04/2024,30/06/2024,Performance,Provider,TAJ,BLACK COUNTRY HEALTHCARE NHS FOUNDATION TRUST,NONE,NONE,MRS01b,Proportion of CMH referral-spells receiving a full clock stop in less than 4 weeks in the RP,3
01/04/2024,30/06/2024,Performance,Provider,TAJ,BLACK COUNTRY HEALTHCARE NHS FOUNDATION TRUST,NONE,NONE,MRS04,Number of CMH referral-spells that started in the RP,5000
01/04/2024,30/06/2024,Performance,Provider,TAJ,BLACK COUNTRY HEALTHCARE NHS FOUNDATION TRUST,NONE,NONE,MRS05,Number of CMH referral-spells that closed in the RP,4390
01/04/2024,30/06/2024,Performance,Provider,TAJ,BLACK COUNTRY HEALTHCARE NHS FOUNDATION TRUST,NONE,NONE,MRS08,Number of CYP referral-spells receiving a full clock stop in the RP,615
01/04/2024,30/06/2024,Performance,Provider,TAJ,BLACK COUNTRY HEALTHCARE NHS FOUNDATION TRUST,NONE,NONE,MRS08a,Number of CYP referral-spells receiving a full clock stop in less than 4 weeks in the RP,25
01/04/2024,30/06/2024,Performance,Provider,TAJ,BLACK COUNTRY HEALTHCARE NHS FOUNDATION TRUST,NONE,NONE,MRS08b,Proportion of CYP referral-spells receiving a full clock stop in less than 4 weeks in the RP,4
01/04/2024,30/06/2024,Performance,Provider,TAJ,BLACK COUNTRY HEALTHCARE NHS FOUNDATION TRUST,NONE,NONE,MRS11,Number of CYP referral-spells that started in the RP,4180
01/04/2024,30/06/2024,Performance,Provider,TAJ,BLACK COUNTRY HEALTHCARE NHS FOUNDATION TRUST,NONE,NONE,MRS12,Number of CYP referral-spells that closed in the RP,3670
01/04/2024,30/06/2024,Performance,Provider,U20256,SOUTH TYNESIDE EAST PCN,NONE,NONE,MRS01,Number of CMH referral-spells receiving a full clock stop in the RP,*
01/04/2024,30/06/2024,Performance,Provider,U20256,SOUTH TYNESIDE EAST PCN,NONE,NONE,MRS01a,Number of CMH referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/04/2024,30/06/2024,Performance,Provider,U20256,SOUTH TYNESIDE EAST PCN,NONE,NONE,MRS01b,Proportion of CMH referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/04/2024,30/06/2024,Performance,Provider,U20256,SOUTH TYNESIDE EAST PCN,NONE,NONE,MRS04,Number of CMH referral-spells that started in the RP,580
01/04/2024,30/06/2024,Performance,Provider,U20256,SOUTH TYNESIDE EAST PCN,NONE,NONE,MRS05,Number of CMH referral-spells that closed in the RP,395
01/04/2024,30/06/2024,Performance,Provider,U20256,SOUTH TYNESIDE EAST PCN,NONE,NONE,MRS08,Number of CYP referral-spells receiving a full clock stop in the RP,*
01/04/2024,30/06/2024,Performance,Provider,U20256,SOUTH TYNESIDE EAST PCN,NONE,NONE,MRS08a,Number of CYP referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/04/2024,30/06/2024,Performance,Provider,U20256,SOUTH TYNESIDE EAST PCN,NONE,NONE,MRS08b,Proportion of CYP referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/04/2024,30/06/2024,Performance,Provider,U20256,SOUTH TYNESIDE EAST PCN,NONE,NONE,MRS11,Number of CYP referral-spells that started in the RP,30
01/04/2024,30/06/2024,Performance,Provider,U20256,SOUTH TYNESIDE EAST PCN,NONE,NONE,MRS12,Number of CYP referral-spells that closed in the RP,*
01/04/2024,30/06/2024,Performance,Provider,U37826,SOUTH TYNESIDE WEST PCN,NONE,NONE,MRS01,Number of CMH referral-spells receiving a full clock stop in the RP,*
01/04/2024,30/06/2024,Performance,Provider,U37826,SOUTH TYNESIDE WEST PCN,NONE,NONE,MRS01a,Number of CMH referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/04/2024,30/06/2024,Performance,Provider,U37826,SOUTH TYNESIDE WEST PCN,NONE,NONE,MRS01b,Proportion of CMH referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/04/2024,30/06/2024,Performance,Provider,U37826,SOUTH TYNESIDE WEST PCN,NONE,NONE,MRS04,Number of CMH referral-spells that started in the RP,405
01/04/2024,30/06/2024,Performance,Provider,U37826,SOUTH TYNESIDE WEST PCN,NONE,NONE,MRS05,Number of CMH referral-spells that closed in the RP,225
01/04/2024,30/06/2024,Performance,Provider,U37826,SOUTH TYNESIDE WEST PCN,NONE,NONE,MRS08,Number of CYP referral-spells receiving a full clock stop in the RP,*
01/04/2024,30/06/2024,Performance,Provider,U37826,SOUTH TYNESIDE WEST PCN,NONE,NONE,MRS08a,Number of CYP referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/04/2024,30/06/2024,Performance,Provider,U37826,SOUTH TYNESIDE WEST PCN,NONE,NONE,MRS08b,Proportion of CYP referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/04/2024,30/06/2024,Performance,Provider,U37826,SOUTH TYNESIDE WEST PCN,NONE,NONE,MRS11,Number of CYP referral-spells that started in the RP,30
01/04/2024,30/06/2024,Performance,Provider,U37826,SOUTH TYNESIDE WEST PCN,NONE,NONE,MRS12,Number of CYP referral-spells that closed in the RP,*
01/04/2024,30/06/2024,Performance,Provider,U3A9Z,RICHMOND FELLOWSHIP - ESCC,NONE,NONE,MRS01,Number of CMH referral-spells receiving a full clock stop in the RP,*
01/04/2024,30/06/2024,Performance,Provider,U3A9Z,RICHMOND FELLOWSHIP - ESCC,NONE,NONE,MRS01a,Number of CMH referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/04/2024,30/06/2024,Performance,Provider,U3A9Z,RICHMOND FELLOWSHIP - ESCC,NONE,NONE,MRS01b,Proportion of CMH referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/04/2024,30/06/2024,Performance,Provider,U3A9Z,RICHMOND FELLOWSHIP - ESCC,NONE,NONE,MRS04,Number of CMH referral-spells that started in the RP,*
01/04/2024,30/06/2024,Performance,Provider,U3A9Z,RICHMOND FELLOWSHIP - ESCC,NONE,NONE,MRS05,Number of CMH referral-spells that closed in the RP,*
01/04/2024,30/06/2024,Performance,Provider,U3A9Z,RICHMOND FELLOWSHIP - ESCC,NONE,NONE,MRS08,Number of CYP referral-spells receiving a full clock stop in the RP,*
01/04/2024,30/06/2024,Performance,Provider,U3A9Z,RICHMOND FELLOWSHIP - ESCC,NONE,NONE,MRS08a,Number of CYP referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/04/2024,30/06/2024,Performance,Provider,U3A9Z,RICHMOND FELLOWSHIP - ESCC,NONE,NONE,MRS08b,Proportion of CYP referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/04/2024,30/06/2024,Performance,Provider,U3A9Z,RICHMOND FELLOWSHIP - ESCC,NONE,NONE,MRS11,Number of CYP referral-spells that started in the RP,*
01/04/2024,30/06/2024,Performance,Provider,U3A9Z,RICHMOND FELLOWSHIP - ESCC,NONE,NONE,MRS12,Number of CYP referral-spells that closed in the RP,*
01/04/2024,30/06/2024,Performance,Provider,U3E3B,WHITEHEAD-ROSS EDUCATION AND CONSULTING LTD,NONE,NONE,MRS01,Number of CMH referral-spells receiving a full clock stop in the RP,*
01/04/2024,30/06/2024,Performance,Provider,U3E3B,WHITEHEAD-ROSS EDUCATION AND CONSULTING LTD,NONE,NONE,MRS01a,Number of CMH referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/04/2024,30/06/2024,Performance,Provider,U3E3B,WHITEHEAD-ROSS EDUCATION AND CONSULTING LTD,NONE,NONE,MRS01b,Proportion of CMH referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/04/2024,30/06/2024,Performance,Provider,U3E3B,WHITEHEAD-ROSS EDUCATION AND CONSULTING LTD,NONE,NONE,MRS04,Number of CMH referral-spells that started in the RP,*
01/04/2024,30/06/2024,Performance,Provider,U3E3B,WHITEHEAD-ROSS EDUCATION AND CONSULTING LTD,NONE,NONE,MRS05,Number of CMH referral-spells that closed in the RP,*
01/04/2024,30/06/2024,Performance,Provider,U3E3B,WHITEHEAD-ROSS EDUCATION AND CONSULTING LTD,NONE,NONE,MRS08,Number of CYP referral-spells receiving a full clock stop in the RP,*
01/04/2024,30/06/2024,Performance,Provider,U3E3B,WHITEHEAD-ROSS EDUCATION AND CONSULTING LTD,NONE,NONE,MRS08a,Number of CYP referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/04/2024,30/06/2024,Performance,Provider,U3E3B,WHITEHEAD-ROSS EDUCATION AND CONSULTING LTD,NONE,NONE,MRS08b,Proportion of CYP referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/04/2024,30/06/2024,Performance,Provider,U3E3B,WHITEHEAD-ROSS EDUCATION AND CONSULTING LTD,NONE,NONE,MRS11,Number of CYP referral-spells that started in the RP,85
01/04/2024,30/06/2024,Performance,Provider,U3E3B,WHITEHEAD-ROSS EDUCATION AND CONSULTING LTD,NONE,NONE,MRS12,Number of CYP referral-spells that closed in the RP,105
01/04/2024,30/06/2024,Performance,Provider,U5J5R,MEDWAY SMALL STEPS,NONE,NONE,MRS01,Number of CMH referral-spells receiving a full clock stop in the RP,*
01/04/2024,30/06/2024,Performance,Provider,U5J5R,MEDWAY SMALL STEPS,NONE,NONE,MRS01a,Number of CMH referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/04/2024,30/06/2024,Performance,Provider,U5J5R,MEDWAY SMALL STEPS,NONE,NONE,MRS01b,Proportion of CMH referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/04/2024,30/06/2024,Performance,Provider,U5J5R,MEDWAY SMALL STEPS,NONE,NONE,MRS04,Number of CMH referral-spells that started in the RP,*
01/04/2024,30/06/2024,Performance,Provider,U5J5R,MEDWAY SMALL STEPS,NONE,NONE,MRS05,Number of CMH referral-spells that closed in the RP,*
01/04/2024,30/06/2024,Performance,Provider,U5J5R,MEDWAY SMALL STEPS,NONE,NONE,MRS08,Number of CYP referral-spells receiving a full clock stop in the RP,*
01/04/2024,30/06/2024,Performance,Provider,U5J5R,MEDWAY SMALL STEPS,NONE,NONE,MRS08a,Number of CYP referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/04/2024,30/06/2024,Performance,Provider,U5J5R,MEDWAY SMALL STEPS,NONE,NONE,MRS08b,Proportion of CYP referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/04/2024,30/06/2024,Performance,Provider,U5J5R,MEDWAY SMALL STEPS,NONE,NONE,MRS11,Number of CYP referral-spells that started in the RP,85
01/04/2024,30/06/2024,Performance,Provider,U5J5R,MEDWAY SMALL STEPS,NONE,NONE,MRS12,Number of CYP referral-spells that closed in the RP,20
01/04/2024,30/06/2024,Performance,Provider,U6L4C,DEVON MIND,NONE,NONE,MRS01,Number of CMH referral-spells receiving a full clock stop in the RP,*
01/04/2024,30/06/2024,Performance,Provider,U6L4C,DEVON MIND,NONE,NONE,MRS01a,Number of CMH referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/04/2024,30/06/2024,Performance,Provider,U6L4C,DEVON MIND,NONE,NONE,MRS01b,Proportion of CMH referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/04/2024,30/06/2024,Performance,Provider,U6L4C,DEVON MIND,NONE,NONE,MRS04,Number of CMH referral-spells that started in the RP,65
01/04/2024,30/06/2024,Performance,Provider,U6L4C,DEVON MIND,NONE,NONE,MRS05,Number of CMH referral-spells that closed in the RP,35
01/04/2024,30/06/2024,Performance,Provider,U6L4C,DEVON MIND,NONE,NONE,MRS08,Number of CYP referral-spells receiving a full clock stop in the RP,*
01/04/2024,30/06/2024,Performance,Provider,U6L4C,DEVON MIND,NONE,NONE,MRS08a,Number of CYP referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/04/2024,30/06/2024,Performance,Provider,U6L4C,DEVON MIND,NONE,NONE,MRS08b,Proportion of CYP referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/04/2024,30/06/2024,Performance,Provider,U6L4C,DEVON MIND,NONE,NONE,MRS11,Number of CYP referral-spells that started in the RP,*
01/04/2024,30/06/2024,Performance,Provider,U6L4C,DEVON MIND,NONE,NONE,MRS12,Number of CYP referral-spells that closed in the RP,*
01/04/2024,30/06/2024,Performance,Provider,U89118,SOUTH TYNESIDE SOUTH PCN,NONE,NONE,MRS01,Number of CMH referral-spells receiving a full clock stop in the RP,*
01/04/2024,30/06/2024,Performance,Provider,U89118,SOUTH TYNESIDE SOUTH PCN,NONE,NONE,MRS01a,Number of CMH referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/04/2024,30/06/2024,Performance,Provider,U89118,SOUTH TYNESIDE SOUTH PCN,NONE,NONE,MRS01b,Proportion of CMH referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/04/2024,30/06/2024,Performance,Provider,U89118,SOUTH TYNESIDE SOUTH PCN,NONE,NONE,MRS04,Number of CMH referral-spells that started in the RP,345
01/04/2024,30/06/2024,Performance,Provider,U89118,SOUTH TYNESIDE SOUTH PCN,NONE,NONE,MRS05,Number of CMH referral-spells that closed in the RP,165
01/04/2024,30/06/2024,Performance,Provider,U89118,SOUTH TYNESIDE SOUTH PCN,NONE,NONE,MRS08,Number of CYP referral-spells receiving a full clock stop in the RP,*
01/04/2024,30/06/2024,Performance,Provider,U89118,SOUTH TYNESIDE SOUTH PCN,NONE,NONE,MRS08a,Number of CYP referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/04/2024,30/06/2024,Performance,Provider,U89118,SOUTH TYNESIDE SOUTH PCN,NONE,NONE,MRS08b,Proportion of CYP referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/04/2024,30/06/2024,Performance,Provider,U89118,SOUTH TYNESIDE SOUTH PCN,NONE,NONE,MRS11,Number of CYP referral-spells that started in the RP,40
01/04/2024,30/06/2024,Performance,Provider,U89118,SOUTH TYNESIDE SOUTH PCN,NONE,NONE,MRS12,Number of CYP referral-spells that closed in the RP,*
01/04/2024,30/06/2024,Performance,Provider,U8H4H,LANCASHIRE AND SOUTH CUMBRIA THRIVE,NONE,NONE,MRS01,Number of CMH referral-spells receiving a full clock stop in the RP,*
01/04/2024,30/06/2024,Performance,Provider,U8H4H,LANCASHIRE AND SOUTH CUMBRIA THRIVE,NONE,NONE,MRS01a,Number of CMH referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/04/2024,30/06/2024,Performance,Provider,U8H4H,LANCASHIRE AND SOUTH CUMBRIA THRIVE,NONE,NONE,MRS01b,Proportion of CMH referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/04/2024,30/06/2024,Performance,Provider,U8H4H,LANCASHIRE AND SOUTH CUMBRIA THRIVE,NONE,NONE,MRS04,Number of CMH referral-spells that started in the RP,*
01/04/2024,30/06/2024,Performance,Provider,U8H4H,LANCASHIRE AND SOUTH CUMBRIA THRIVE,NONE,NONE,MRS05,Number of CMH referral-spells that closed in the RP,*
01/04/2024,30/06/2024,Performance,Provider,U8H4H,LANCASHIRE AND SOUTH CUMBRIA THRIVE,NONE,NONE,MRS08,Number of CYP referral-spells receiving a full clock stop in the RP,10
01/04/2024,30/06/2024,Performance,Provider,U8H4H,LANCASHIRE AND SOUTH CUMBRIA THRIVE,NONE,NONE,MRS08a,Number of CYP referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/04/2024,30/06/2024,Performance,Provider,U8H4H,LANCASHIRE AND SOUTH CUMBRIA THRIVE,NONE,NONE,MRS08b,Proportion of CYP referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/04/2024,30/06/2024,Performance,Provider,U8H4H,LANCASHIRE AND SOUTH CUMBRIA THRIVE,NONE,NONE,MRS11,Number of CYP referral-spells that started in the RP,90
01/04/2024,30/06/2024,Performance,Provider,U8H4H,LANCASHIRE AND SOUTH CUMBRIA THRIVE,NONE,NONE,MRS12,Number of CYP referral-spells that closed in the RP,80
01/04/2024,30/06/2024,Performance,Provider,V0C7Y,BARNARDO'S SOMERSET PHOENIX PROJECT,NONE,NONE,MRS01,Number of CMH referral-spells receiving a full clock stop in the RP,*
01/04/2024,30/06/2024,Performance,Provider,V0C7Y,BARNARDO'S SOMERSET PHOENIX PROJECT,NONE,NONE,MRS01a,Number of CMH referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/04/2024,30/06/2024,Performance,Provider,V0C7Y,BARNARDO'S SOMERSET PHOENIX PROJECT,NONE,NONE,MRS01b,Proportion of CMH referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/04/2024,30/06/2024,Performance,Provider,V0C7Y,BARNARDO'S SOMERSET PHOENIX PROJECT,NONE,NONE,MRS04,Number of CMH referral-spells that started in the RP,*
01/04/2024,30/06/2024,Performance,Provider,V0C7Y,BARNARDO'S SOMERSET PHOENIX PROJECT,NONE,NONE,MRS05,Number of CMH referral-spells that closed in the RP,*
01/04/2024,30/06/2024,Performance,Provider,V0C7Y,BARNARDO'S SOMERSET PHOENIX PROJECT,NONE,NONE,MRS08,Number of CYP referral-spells receiving a full clock stop in the RP,*
01/04/2024,30/06/2024,Performance,Provider,V0C7Y,BARNARDO'S SOMERSET PHOENIX PROJECT,NONE,NONE,MRS08a,Number of CYP referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/04/2024,30/06/2024,Performance,Provider,V0C7Y,BARNARDO'S SOMERSET PHOENIX PROJECT,NONE,NONE,MRS08b,Proportion of CYP referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/04/2024,30/06/2024,Performance,Provider,V0C7Y,BARNARDO'S SOMERSET PHOENIX PROJECT,NONE,NONE,MRS11,Number of CYP referral-spells that started in the RP,30
01/04/2024,30/06/2024,Performance,Provider,V0C7Y,BARNARDO'S SOMERSET PHOENIX PROJECT,NONE,NONE,MRS12,Number of CYP referral-spells that closed in the RP,30
01/04/2024,30/06/2024,Performance,Provider,V3I5D,HOME-START ROCHDALE AND BURY,NONE,NONE,MRS01,Number of CMH referral-spells receiving a full clock stop in the RP,*
