REPORTING_PERIOD_START,REPORTING_PERIOD_END,STATUS,BREAKDOWN,PRIMARY_LEVEL,PRIMARY_LEVEL_DESCRIPTION,SECONDARY_LEVEL,SECONDARY_LEVEL_DESCRIPTION,MEASURE_ID,MEASURE_NAME,MEASURE_VALUE
01/07/2024,31/07/2024,Performance,ICB of GP Practice or Residence,QHG,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",NONE,NONE,MRS14b,Proportion of CYP referral-spells waiting more than 104 weeks for a 1st contact that were still open at the end of the RP,3
01/07/2024,31/07/2024,Performance,ICB of GP Practice or Residence,QHG,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",NONE,NONE,MRS14c,Number of CYP referral-spells waiting more than 78 weeks for a 1st contact that were still open at the end of the RP,55
01/07/2024,31/07/2024,Performance,ICB of GP Practice or Residence,QHG,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",NONE,NONE,MRS14d,Proportion of CYP referral-spells waiting more than 78 weeks for a 1st contact that were still open at the end of the RP,5
01/07/2024,31/07/2024,Performance,ICB of GP Practice or Residence,QHG,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",NONE,NONE,MRS14e,Number of CYP referral-spells waiting more than 52 weeks for a 1st contact that were still open at the end of the RP,120
01/07/2024,31/07/2024,Performance,ICB of GP Practice or Residence,QHG,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",NONE,NONE,MRS14f,Proportion of CYP referral-spells waiting more than 52 weeks for a 1st contact that were still open at the end of the RP,11
01/07/2024,31/07/2024,Performance,ICB of GP Practice or Residence,QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,NONE,NONE,MRS02,Number of CMH referral-spells waiting for a full clock stop that were still open at the end of the RP,12135
01/07/2024,31/07/2024,Performance,ICB of GP Practice or Residence,QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,NONE,NONE,MRS02a,Number of CMH referral-spells waiting more than 104 weeks for full clock stop that were still open at the end of the RP,1970
01/07/2024,31/07/2024,Performance,ICB of GP Practice or Residence,QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,NONE,NONE,MRS02b,Proportion of CMH referral-spells waiting more than 104 weeks for full clock stop that were still open at the end of the RP,16
01/07/2024,31/07/2024,Performance,ICB of GP Practice or Residence,QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,NONE,NONE,MRS02c,Number of CMH referral-spells waiting more than 78 weeks for full clock stop that were still open at the end of the RP,2640
01/07/2024,31/07/2024,Performance,ICB of GP Practice or Residence,QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,NONE,NONE,MRS02d,Proportion of CMH referral-spells waiting more than 78 weeks for full clock stop that were still open at the end of the RP,22
01/07/2024,31/07/2024,Performance,ICB of GP Practice or Residence,QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,NONE,NONE,MRS02e,Number of CMH referral-spells waiting more than 52 weeks for full clock stop that were still open at the end of the RP,3865
01/07/2024,31/07/2024,Performance,ICB of GP Practice or Residence,QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,NONE,NONE,MRS02f,Proportion of CMH referral-spells waiting more than 52 weeks for full clock stop that were still open at the end of the RP,32
01/07/2024,31/07/2024,Performance,ICB of GP Practice or Residence,QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,NONE,NONE,MRS03,Number of open CMH referral-spells waiting for a 2nd contact at the end of the RP,5545
01/07/2024,31/07/2024,Performance,ICB of GP Practice or Residence,QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,NONE,NONE,MRS03a,Median time (days) for open CMH referral-spells waiting for a 2nd contact at the end of the RP,56
01/07/2024,31/07/2024,Performance,ICB of GP Practice or Residence,QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,NONE,NONE,MRS03b,90th percentile time (days) for open CMH referral-spells waiting for a 2nd contact at the end of the RP,307
01/07/2024,31/07/2024,Performance,ICB of GP Practice or Residence,QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,NONE,NONE,MRS06,Number of CMH referral-spells that were still open at the end of the RP,22275
01/07/2024,31/07/2024,Performance,ICB of GP Practice or Residence,QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,NONE,NONE,MRS07a,Number of CMH referral-spells waiting more than 104 weeks for a 2nd contact that were still open at the end of the RP,95
01/07/2024,31/07/2024,Performance,ICB of GP Practice or Residence,QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,NONE,NONE,MRS07b,Proportion of CMH referral-spells waiting more than 104 weeks for a 2nd contact that were still open at the end of the RP,2
01/07/2024,31/07/2024,Performance,ICB of GP Practice or Residence,QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,NONE,NONE,MRS07c,Number of CMH referral-spells waiting more than 78 weeks for a 2nd contact that were still open at the end of the RP,180
01/07/2024,31/07/2024,Performance,ICB of GP Practice or Residence,QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,NONE,NONE,MRS07d,Proportion of CMH referral-spells waiting more than 78 weeks for a 2nd contact that were still open at the end of the RP,3
01/07/2024,31/07/2024,Performance,ICB of GP Practice or Residence,QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,NONE,NONE,MRS07e,Number of CMH referral-spells waiting more than 52 weeks for a 2nd contact that were still open at the end of the RP,405
01/07/2024,31/07/2024,Performance,ICB of GP Practice or Residence,QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,NONE,NONE,MRS07f,Proportion of CMH referral-spells waiting more than 52 weeks for a 2nd contact that were still open at the end of the RP,7
01/07/2024,31/07/2024,Performance,ICB of GP Practice or Residence,QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,NONE,NONE,MRS09,Number of CYP referral-spells waiting for a full clock stop that were still open at the end of the RP,25250
01/07/2024,31/07/2024,Performance,ICB of GP Practice or Residence,QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,NONE,NONE,MRS09a,Number of CYP referral-spells waiting more than 104 weeks for full clock stop that were still open at the end of the RP,4000
01/07/2024,31/07/2024,Performance,ICB of GP Practice or Residence,QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,NONE,NONE,MRS09b,Proportion of CYP referral-spells waiting more than 104 weeks for full clock stop that were still open at the end of the RP,16
01/07/2024,31/07/2024,Performance,ICB of GP Practice or Residence,QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,NONE,NONE,MRS09c,Number of CYP referral-spells waiting more than 78 weeks for full clock stop that were still open at the end of the RP,5695
01/07/2024,31/07/2024,Performance,ICB of GP Practice or Residence,QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,NONE,NONE,MRS09d,Proportion of CYP referral-spells waiting more than 78 weeks for full clock stop that were still open at the end of the RP,23
01/07/2024,31/07/2024,Performance,ICB of GP Practice or Residence,QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,NONE,NONE,MRS09e,Number of CYP referral-spells waiting more than 52 weeks for full clock stop that were still open at the end of the RP,11300
01/07/2024,31/07/2024,Performance,ICB of GP Practice or Residence,QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,NONE,NONE,MRS09f,Proportion of CYP referral-spells waiting more than 52 weeks for full clock stop that were still open at the end of the RP,45
01/07/2024,31/07/2024,Performance,ICB of GP Practice or Residence,QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,NONE,NONE,MRS10,Number of open CYP referral-spells waiting for a 1st contact at the end of the RP,16640
01/07/2024,31/07/2024,Performance,ICB of GP Practice or Residence,QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,NONE,NONE,MRS10a,Median time (days) for open CYP referral-spells waiting for a 1st contact at the end of the RP,260
01/07/2024,31/07/2024,Performance,ICB of GP Practice or Residence,QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,NONE,NONE,MRS10b,90th percentile time (days) for open CYP referral-spells waiting for a 1st contact at the end of the RP,527
01/07/2024,31/07/2024,Performance,ICB of GP Practice or Residence,QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,NONE,NONE,MRS13,Number of CYP referral-spells that were still open at the end of the RP,26945
01/07/2024,31/07/2024,Performance,ICB of GP Practice or Residence,QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,NONE,NONE,MRS14a,Number of CYP referral-spells waiting more than 104 weeks for a 1st contact that were still open at the end of the RP,590
01/07/2024,31/07/2024,Performance,ICB of GP Practice or Residence,QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,NONE,NONE,MRS14b,Proportion of CYP referral-spells waiting more than 104 weeks for a 1st contact that were still open at the end of the RP,4
01/07/2024,31/07/2024,Performance,ICB of GP Practice or Residence,QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,NONE,NONE,MRS14c,Number of CYP referral-spells waiting more than 78 weeks for a 1st contact that were still open at the end of the RP,1365
01/07/2024,31/07/2024,Performance,ICB of GP Practice or Residence,QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,NONE,NONE,MRS14d,Proportion of CYP referral-spells waiting more than 78 weeks for a 1st contact that were still open at the end of the RP,8
01/07/2024,31/07/2024,Performance,ICB of GP Practice or Residence,QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,NONE,NONE,MRS14e,Number of CYP referral-spells waiting more than 52 weeks for a 1st contact that were still open at the end of the RP,5700
01/07/2024,31/07/2024,Performance,ICB of GP Practice or Residence,QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,NONE,NONE,MRS14f,Proportion of CYP referral-spells waiting more than 52 weeks for a 1st contact that were still open at the end of the RP,34
01/07/2024,31/07/2024,Performance,ICB of GP Practice or Residence,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,NONE,NONE,MRS02,Number of CMH referral-spells waiting for a full clock stop that were still open at the end of the RP,15085
01/07/2024,31/07/2024,Performance,ICB of GP Practice or Residence,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,NONE,NONE,MRS02a,Number of CMH referral-spells waiting more than 104 weeks for full clock stop that were still open at the end of the RP,1685
01/07/2024,31/07/2024,Performance,ICB of GP Practice or Residence,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,NONE,NONE,MRS02b,Proportion of CMH referral-spells waiting more than 104 weeks for full clock stop that were still open at the end of the RP,11
01/07/2024,31/07/2024,Performance,ICB of GP Practice or Residence,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,NONE,NONE,MRS02c,Number of CMH referral-spells waiting more than 78 weeks for full clock stop that were still open at the end of the RP,2560
01/07/2024,31/07/2024,Performance,ICB of GP Practice or Residence,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,NONE,NONE,MRS02d,Proportion of CMH referral-spells waiting more than 78 weeks for full clock stop that were still open at the end of the RP,17
01/07/2024,31/07/2024,Performance,ICB of GP Practice or Residence,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,NONE,NONE,MRS02e,Number of CMH referral-spells waiting more than 52 weeks for full clock stop that were still open at the end of the RP,4625
01/07/2024,31/07/2024,Performance,ICB of GP Practice or Residence,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,NONE,NONE,MRS02f,Proportion of CMH referral-spells waiting more than 52 weeks for full clock stop that were still open at the end of the RP,31
01/07/2024,31/07/2024,Performance,ICB of GP Practice or Residence,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,NONE,NONE,MRS03,Number of open CMH referral-spells waiting for a 2nd contact at the end of the RP,7985
01/07/2024,31/07/2024,Performance,ICB of GP Practice or Residence,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,NONE,NONE,MRS03a,Median time (days) for open CMH referral-spells waiting for a 2nd contact at the end of the RP,100
01/07/2024,31/07/2024,Performance,ICB of GP Practice or Residence,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,NONE,NONE,MRS03b,90th percentile time (days) for open CMH referral-spells waiting for a 2nd contact at the end of the RP,641
01/07/2024,31/07/2024,Performance,ICB of GP Practice or Residence,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,NONE,NONE,MRS06,Number of CMH referral-spells that were still open at the end of the RP,29240
01/07/2024,31/07/2024,Performance,ICB of GP Practice or Residence,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,NONE,NONE,MRS07a,Number of CMH referral-spells waiting more than 104 weeks for a 2nd contact that were still open at the end of the RP,665
01/07/2024,31/07/2024,Performance,ICB of GP Practice or Residence,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,NONE,NONE,MRS07b,Proportion of CMH referral-spells waiting more than 104 weeks for a 2nd contact that were still open at the end of the RP,8
01/07/2024,31/07/2024,Performance,ICB of GP Practice or Residence,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,NONE,NONE,MRS07c,Number of CMH referral-spells waiting more than 78 weeks for a 2nd contact that were still open at the end of the RP,1000
01/07/2024,31/07/2024,Performance,ICB of GP Practice or Residence,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,NONE,NONE,MRS07d,Proportion of CMH referral-spells waiting more than 78 weeks for a 2nd contact that were still open at the end of the RP,13
01/07/2024,31/07/2024,Performance,ICB of GP Practice or Residence,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,NONE,NONE,MRS07e,Number of CMH referral-spells waiting more than 52 weeks for a 2nd contact that were still open at the end of the RP,1805
01/07/2024,31/07/2024,Performance,ICB of GP Practice or Residence,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,NONE,NONE,MRS07f,Proportion of CMH referral-spells waiting more than 52 weeks for a 2nd contact that were still open at the end of the RP,23
01/07/2024,31/07/2024,Performance,ICB of GP Practice or Residence,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,NONE,NONE,MRS09,Number of CYP referral-spells waiting for a full clock stop that were still open at the end of the RP,28335
01/07/2024,31/07/2024,Performance,ICB of GP Practice or Residence,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,NONE,NONE,MRS09a,Number of CYP referral-spells waiting more than 104 weeks for full clock stop that were still open at the end of the RP,3865
01/07/2024,31/07/2024,Performance,ICB of GP Practice or Residence,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,NONE,NONE,MRS09b,Proportion of CYP referral-spells waiting more than 104 weeks for full clock stop that were still open at the end of the RP,14
01/07/2024,31/07/2024,Performance,ICB of GP Practice or Residence,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,NONE,NONE,MRS09c,Number of CYP referral-spells waiting more than 78 weeks for full clock stop that were still open at the end of the RP,5690
01/07/2024,31/07/2024,Performance,ICB of GP Practice or Residence,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,NONE,NONE,MRS09d,Proportion of CYP referral-spells waiting more than 78 weeks for full clock stop that were still open at the end of the RP,20
01/07/2024,31/07/2024,Performance,ICB of GP Practice or Residence,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,NONE,NONE,MRS09e,Number of CYP referral-spells waiting more than 52 weeks for full clock stop that were still open at the end of the RP,10050
01/07/2024,31/07/2024,Performance,ICB of GP Practice or Residence,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,NONE,NONE,MRS09f,Proportion of CYP referral-spells waiting more than 52 weeks for full clock stop that were still open at the end of the RP,35
01/07/2024,31/07/2024,Performance,ICB of GP Practice or Residence,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,NONE,NONE,MRS10,Number of open CYP referral-spells waiting for a 1st contact at the end of the RP,11330
01/07/2024,31/07/2024,Performance,ICB of GP Practice or Residence,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,NONE,NONE,MRS10a,Median time (days) for open CYP referral-spells waiting for a 1st contact at the end of the RP,118
01/07/2024,31/07/2024,Performance,ICB of GP Practice or Residence,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,NONE,NONE,MRS10b,90th percentile time (days) for open CYP referral-spells waiting for a 1st contact at the end of the RP,588
01/07/2024,31/07/2024,Performance,ICB of GP Practice or Residence,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,NONE,NONE,MRS13,Number of CYP referral-spells that were still open at the end of the RP,47160
01/07/2024,31/07/2024,Performance,ICB of GP Practice or Residence,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,NONE,NONE,MRS14a,Number of CYP referral-spells waiting more than 104 weeks for a 1st contact that were still open at the end of the RP,745
01/07/2024,31/07/2024,Performance,ICB of GP Practice or Residence,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,NONE,NONE,MRS14b,Proportion of CYP referral-spells waiting more than 104 weeks for a 1st contact that were still open at the end of the RP,7
01/07/2024,31/07/2024,Performance,ICB of GP Practice or Residence,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,NONE,NONE,MRS14c,Number of CYP referral-spells waiting more than 78 weeks for a 1st contact that were still open at the end of the RP,1275
01/07/2024,31/07/2024,Performance,ICB of GP Practice or Residence,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,NONE,NONE,MRS14d,Proportion of CYP referral-spells waiting more than 78 weeks for a 1st contact that were still open at the end of the RP,11
01/07/2024,31/07/2024,Performance,ICB of GP Practice or Residence,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,NONE,NONE,MRS14e,Number of CYP referral-spells waiting more than 52 weeks for a 1st contact that were still open at the end of the RP,2415
01/07/2024,31/07/2024,Performance,ICB of GP Practice or Residence,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,NONE,NONE,MRS14f,Proportion of CYP referral-spells waiting more than 52 weeks for a 1st contact that were still open at the end of the RP,21
01/07/2024,31/07/2024,Performance,ICB of GP Practice or Residence,QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,NONE,NONE,MRS02,Number of CMH referral-spells waiting for a full clock stop that were still open at the end of the RP,1445
01/07/2024,31/07/2024,Performance,ICB of GP Practice or Residence,QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,NONE,NONE,MRS02a,Number of CMH referral-spells waiting more than 104 weeks for full clock stop that were still open at the end of the RP,115
01/07/2024,31/07/2024,Performance,ICB of GP Practice or Residence,QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,NONE,NONE,MRS02b,Proportion of CMH referral-spells waiting more than 104 weeks for full clock stop that were still open at the end of the RP,8
01/07/2024,31/07/2024,Performance,ICB of GP Practice or Residence,QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,NONE,NONE,MRS02c,Number of CMH referral-spells waiting more than 78 weeks for full clock stop that were still open at the end of the RP,150
01/07/2024,31/07/2024,Performance,ICB of GP Practice or Residence,QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,NONE,NONE,MRS02d,Proportion of CMH referral-spells waiting more than 78 weeks for full clock stop that were still open at the end of the RP,11
01/07/2024,31/07/2024,Performance,ICB of GP Practice or Residence,QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,NONE,NONE,MRS02e,Number of CMH referral-spells waiting more than 52 weeks for full clock stop that were still open at the end of the RP,210
01/07/2024,31/07/2024,Performance,ICB of GP Practice or Residence,QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,NONE,NONE,MRS02f,Proportion of CMH referral-spells waiting more than 52 weeks for full clock stop that were still open at the end of the RP,15
01/07/2024,31/07/2024,Performance,ICB of GP Practice or Residence,QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,NONE,NONE,MRS03,Number of open CMH referral-spells waiting for a 2nd contact at the end of the RP,875
01/07/2024,31/07/2024,Performance,ICB of GP Practice or Residence,QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,NONE,NONE,MRS03a,Median time (days) for open CMH referral-spells waiting for a 2nd contact at the end of the RP,40
01/07/2024,31/07/2024,Performance,ICB of GP Practice or Residence,QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,NONE,NONE,MRS03b,90th percentile time (days) for open CMH referral-spells waiting for a 2nd contact at the end of the RP,320
01/07/2024,31/07/2024,Performance,ICB of GP Practice or Residence,QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,NONE,NONE,MRS06,Number of CMH referral-spells that were still open at the end of the RP,1795
01/07/2024,31/07/2024,Performance,ICB of GP Practice or Residence,QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,NONE,NONE,MRS07a,Number of CMH referral-spells waiting more than 104 weeks for a 2nd contact that were still open at the end of the RP,35
01/07/2024,31/07/2024,Performance,ICB of GP Practice or Residence,QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,NONE,NONE,MRS07b,Proportion of CMH referral-spells waiting more than 104 weeks for a 2nd contact that were still open at the end of the RP,4
01/07/2024,31/07/2024,Performance,ICB of GP Practice or Residence,QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,NONE,NONE,MRS07c,Number of CMH referral-spells waiting more than 78 weeks for a 2nd contact that were still open at the end of the RP,60
01/07/2024,31/07/2024,Performance,ICB of GP Practice or Residence,QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,NONE,NONE,MRS07d,Proportion of CMH referral-spells waiting more than 78 weeks for a 2nd contact that were still open at the end of the RP,7
01/07/2024,31/07/2024,Performance,ICB of GP Practice or Residence,QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,NONE,NONE,MRS07e,Number of CMH referral-spells waiting more than 52 weeks for a 2nd contact that were still open at the end of the RP,80
01/07/2024,31/07/2024,Performance,ICB of GP Practice or Residence,QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,NONE,NONE,MRS07f,Proportion of CMH referral-spells waiting more than 52 weeks for a 2nd contact that were still open at the end of the RP,9
01/07/2024,31/07/2024,Performance,ICB of GP Practice or Residence,QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,NONE,NONE,MRS09,Number of CYP referral-spells waiting for a full clock stop that were still open at the end of the RP,7235
01/07/2024,31/07/2024,Performance,ICB of GP Practice or Residence,QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,NONE,NONE,MRS09a,Number of CYP referral-spells waiting more than 104 weeks for full clock stop that were still open at the end of the RP,2070
01/07/2024,31/07/2024,Performance,ICB of GP Practice or Residence,QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,NONE,NONE,MRS09b,Proportion of CYP referral-spells waiting more than 104 weeks for full clock stop that were still open at the end of the RP,29
01/07/2024,31/07/2024,Performance,ICB of GP Practice or Residence,QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,NONE,NONE,MRS09c,Number of CYP referral-spells waiting more than 78 weeks for full clock stop that were still open at the end of the RP,2705
01/07/2024,31/07/2024,Performance,ICB of GP Practice or Residence,QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,NONE,NONE,MRS09d,Proportion of CYP referral-spells waiting more than 78 weeks for full clock stop that were still open at the end of the RP,37
01/07/2024,31/07/2024,Performance,ICB of GP Practice or Residence,QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,NONE,NONE,MRS09e,Number of CYP referral-spells waiting more than 52 weeks for full clock stop that were still open at the end of the RP,3495
01/07/2024,31/07/2024,Performance,ICB of GP Practice or Residence,QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,NONE,NONE,MRS09f,Proportion of CYP referral-spells waiting more than 52 weeks for full clock stop that were still open at the end of the RP,48
01/07/2024,31/07/2024,Performance,ICB of GP Practice or Residence,QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,NONE,NONE,MRS10,Number of open CYP referral-spells waiting for a 1st contact at the end of the RP,1735
01/07/2024,31/07/2024,Performance,ICB of GP Practice or Residence,QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,NONE,NONE,MRS10a,Median time (days) for open CYP referral-spells waiting for a 1st contact at the end of the RP,112
01/07/2024,31/07/2024,Performance,ICB of GP Practice or Residence,QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,NONE,NONE,MRS10b,90th percentile time (days) for open CYP referral-spells waiting for a 1st contact at the end of the RP,967
01/07/2024,31/07/2024,Performance,ICB of GP Practice or Residence,QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,NONE,NONE,MRS13,Number of CYP referral-spells that were still open at the end of the RP,7590
01/07/2024,31/07/2024,Performance,ICB of GP Practice or Residence,QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,NONE,NONE,MRS14a,Number of CYP referral-spells waiting more than 104 weeks for a 1st contact that were still open at the end of the RP,300
01/07/2024,31/07/2024,Performance,ICB of GP Practice or Residence,QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,NONE,NONE,MRS14b,Proportion of CYP referral-spells waiting more than 104 weeks for a 1st contact that were still open at the end of the RP,17
01/07/2024,31/07/2024,Performance,ICB of GP Practice or Residence,QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,NONE,NONE,MRS14c,Number of CYP referral-spells waiting more than 78 weeks for a 1st contact that were still open at the end of the RP,395
01/07/2024,31/07/2024,Performance,ICB of GP Practice or Residence,QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,NONE,NONE,MRS14d,Proportion of CYP referral-spells waiting more than 78 weeks for a 1st contact that were still open at the end of the RP,23
01/07/2024,31/07/2024,Performance,ICB of GP Practice or Residence,QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,NONE,NONE,MRS14e,Number of CYP referral-spells waiting more than 52 weeks for a 1st contact that were still open at the end of the RP,560
01/07/2024,31/07/2024,Performance,ICB of GP Practice or Residence,QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,NONE,NONE,MRS14f,Proportion of CYP referral-spells waiting more than 52 weeks for a 1st contact that were still open at the end of the RP,32
01/07/2024,31/07/2024,Performance,ICB of GP Practice or Residence,QJG,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,NONE,NONE,MRS02,Number of CMH referral-spells waiting for a full clock stop that were still open at the end of the RP,2225
