REPORTING_PERIOD_START,REPORTING_PERIOD_END,STATUS,BREAKDOWN,PRIMARY_LEVEL,PRIMARY_LEVEL_DESCRIPTION,SECONDARY_LEVEL,SECONDARY_LEVEL_DESCRIPTION,MEASURE_ID,MEASURE_NAME,MEASURE_VALUE
01/04/2024,30/04/2024,Performance,ICB of GP Practice or Residence,QNC,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,NONE,NONE,MRS07f,Proportion of CMH referral-spells waiting more than 52 weeks for a 2nd contact that were still open at the end of the RP,6
01/04/2024,30/04/2024,Performance,ICB of GP Practice or Residence,QNC,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,NONE,NONE,MRS09,Number of CYP referral-spells waiting for a full clock stop that were still open at the end of the RP,9675
01/04/2024,30/04/2024,Performance,ICB of GP Practice or Residence,QNC,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,NONE,NONE,MRS09a,Number of CYP referral-spells waiting more than 104 weeks for full clock stop that were still open at the end of the RP,1485
01/04/2024,30/04/2024,Performance,ICB of GP Practice or Residence,QNC,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,NONE,NONE,MRS09b,Proportion of CYP referral-spells waiting more than 104 weeks for full clock stop that were still open at the end of the RP,15
01/04/2024,30/04/2024,Performance,ICB of GP Practice or Residence,QNC,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,NONE,NONE,MRS09c,Number of CYP referral-spells waiting more than 78 weeks for full clock stop that were still open at the end of the RP,2075
01/04/2024,30/04/2024,Performance,ICB of GP Practice or Residence,QNC,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,NONE,NONE,MRS09d,Proportion of CYP referral-spells waiting more than 78 weeks for full clock stop that were still open at the end of the RP,21
01/04/2024,30/04/2024,Performance,ICB of GP Practice or Residence,QNC,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,NONE,NONE,MRS09e,Number of CYP referral-spells waiting more than 52 weeks for full clock stop that were still open at the end of the RP,3050
01/04/2024,30/04/2024,Performance,ICB of GP Practice or Residence,QNC,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,NONE,NONE,MRS09f,Proportion of CYP referral-spells waiting more than 52 weeks for full clock stop that were still open at the end of the RP,32
01/04/2024,30/04/2024,Performance,ICB of GP Practice or Residence,QNC,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,NONE,NONE,MRS10,Number of open CYP referral-spells waiting for a 1st contact at the end of the RP,4585
01/04/2024,30/04/2024,Performance,ICB of GP Practice or Residence,QNC,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,NONE,NONE,MRS10a,Median time (days) for open CYP referral-spells waiting for a 1st contact at the end of the RP,89
01/04/2024,30/04/2024,Performance,ICB of GP Practice or Residence,QNC,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,NONE,NONE,MRS10b,90th percentile time (days) for open CYP referral-spells waiting for a 1st contact at the end of the RP,435
01/04/2024,30/04/2024,Performance,ICB of GP Practice or Residence,QNC,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,NONE,NONE,MRS13,Number of CYP referral-spells that were still open at the end of the RP,11805
01/04/2024,30/04/2024,Performance,ICB of GP Practice or Residence,QNC,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,NONE,NONE,MRS14a,Number of CYP referral-spells waiting more than 104 weeks for a 1st contact that were still open at the end of the RP,230
01/04/2024,30/04/2024,Performance,ICB of GP Practice or Residence,QNC,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,NONE,NONE,MRS14b,Proportion of CYP referral-spells waiting more than 104 weeks for a 1st contact that were still open at the end of the RP,5
01/04/2024,30/04/2024,Performance,ICB of GP Practice or Residence,QNC,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,NONE,NONE,MRS14c,Number of CYP referral-spells waiting more than 78 weeks for a 1st contact that were still open at the end of the RP,280
01/04/2024,30/04/2024,Performance,ICB of GP Practice or Residence,QNC,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,NONE,NONE,MRS14d,Proportion of CYP referral-spells waiting more than 78 weeks for a 1st contact that were still open at the end of the RP,6
01/04/2024,30/04/2024,Performance,ICB of GP Practice or Residence,QNC,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,NONE,NONE,MRS14e,Number of CYP referral-spells waiting more than 52 weeks for a 1st contact that were still open at the end of the RP,625
01/04/2024,30/04/2024,Performance,ICB of GP Practice or Residence,QNC,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,NONE,NONE,MRS14f,Proportion of CYP referral-spells waiting more than 52 weeks for a 1st contact that were still open at the end of the RP,14
01/04/2024,30/04/2024,Performance,ICB of GP Practice or Residence,QNQ,NHS FRIMLEY INTEGRATED CARE BOARD,NONE,NONE,MRS02,Number of CMH referral-spells waiting for a full clock stop that were still open at the end of the RP,4015
01/04/2024,30/04/2024,Performance,ICB of GP Practice or Residence,QNQ,NHS FRIMLEY INTEGRATED CARE BOARD,NONE,NONE,MRS02a,Number of CMH referral-spells waiting more than 104 weeks for full clock stop that were still open at the end of the RP,335
01/04/2024,30/04/2024,Performance,ICB of GP Practice or Residence,QNQ,NHS FRIMLEY INTEGRATED CARE BOARD,NONE,NONE,MRS02b,Proportion of CMH referral-spells waiting more than 104 weeks for full clock stop that were still open at the end of the RP,8
01/04/2024,30/04/2024,Performance,ICB of GP Practice or Residence,QNQ,NHS FRIMLEY INTEGRATED CARE BOARD,NONE,NONE,MRS02c,Number of CMH referral-spells waiting more than 78 weeks for full clock stop that were still open at the end of the RP,460
01/04/2024,30/04/2024,Performance,ICB of GP Practice or Residence,QNQ,NHS FRIMLEY INTEGRATED CARE BOARD,NONE,NONE,MRS02d,Proportion of CMH referral-spells waiting more than 78 weeks for full clock stop that were still open at the end of the RP,11
01/04/2024,30/04/2024,Performance,ICB of GP Practice or Residence,QNQ,NHS FRIMLEY INTEGRATED CARE BOARD,NONE,NONE,MRS02e,Number of CMH referral-spells waiting more than 52 weeks for full clock stop that were still open at the end of the RP,700
01/04/2024,30/04/2024,Performance,ICB of GP Practice or Residence,QNQ,NHS FRIMLEY INTEGRATED CARE BOARD,NONE,NONE,MRS02f,Proportion of CMH referral-spells waiting more than 52 weeks for full clock stop that were still open at the end of the RP,17
01/04/2024,30/04/2024,Performance,ICB of GP Practice or Residence,QNQ,NHS FRIMLEY INTEGRATED CARE BOARD,NONE,NONE,MRS03,Number of open CMH referral-spells waiting for a 2nd contact at the end of the RP,1920
01/04/2024,30/04/2024,Performance,ICB of GP Practice or Residence,QNQ,NHS FRIMLEY INTEGRATED CARE BOARD,NONE,NONE,MRS03a,Median time (days) for open CMH referral-spells waiting for a 2nd contact at the end of the RP,47
01/04/2024,30/04/2024,Performance,ICB of GP Practice or Residence,QNQ,NHS FRIMLEY INTEGRATED CARE BOARD,NONE,NONE,MRS03b,90th percentile time (days) for open CMH referral-spells waiting for a 2nd contact at the end of the RP,195
01/04/2024,30/04/2024,Performance,ICB of GP Practice or Residence,QNQ,NHS FRIMLEY INTEGRATED CARE BOARD,NONE,NONE,MRS06,Number of CMH referral-spells that were still open at the end of the RP,5635
01/04/2024,30/04/2024,Performance,ICB of GP Practice or Residence,QNQ,NHS FRIMLEY INTEGRATED CARE BOARD,NONE,NONE,MRS07a,Number of CMH referral-spells waiting more than 104 weeks for a 2nd contact that were still open at the end of the RP,20
01/04/2024,30/04/2024,Performance,ICB of GP Practice or Residence,QNQ,NHS FRIMLEY INTEGRATED CARE BOARD,NONE,NONE,MRS07b,Proportion of CMH referral-spells waiting more than 104 weeks for a 2nd contact that were still open at the end of the RP,1
01/04/2024,30/04/2024,Performance,ICB of GP Practice or Residence,QNQ,NHS FRIMLEY INTEGRATED CARE BOARD,NONE,NONE,MRS07c,Number of CMH referral-spells waiting more than 78 weeks for a 2nd contact that were still open at the end of the RP,30
01/04/2024,30/04/2024,Performance,ICB of GP Practice or Residence,QNQ,NHS FRIMLEY INTEGRATED CARE BOARD,NONE,NONE,MRS07d,Proportion of CMH referral-spells waiting more than 78 weeks for a 2nd contact that were still open at the end of the RP,2
01/04/2024,30/04/2024,Performance,ICB of GP Practice or Residence,QNQ,NHS FRIMLEY INTEGRATED CARE BOARD,NONE,NONE,MRS07e,Number of CMH referral-spells waiting more than 52 weeks for a 2nd contact that were still open at the end of the RP,70
01/04/2024,30/04/2024,Performance,ICB of GP Practice or Residence,QNQ,NHS FRIMLEY INTEGRATED CARE BOARD,NONE,NONE,MRS07f,Proportion of CMH referral-spells waiting more than 52 weeks for a 2nd contact that were still open at the end of the RP,4
01/04/2024,30/04/2024,Performance,ICB of GP Practice or Residence,QNQ,NHS FRIMLEY INTEGRATED CARE BOARD,NONE,NONE,MRS09,Number of CYP referral-spells waiting for a full clock stop that were still open at the end of the RP,8060
01/04/2024,30/04/2024,Performance,ICB of GP Practice or Residence,QNQ,NHS FRIMLEY INTEGRATED CARE BOARD,NONE,NONE,MRS09a,Number of CYP referral-spells waiting more than 104 weeks for full clock stop that were still open at the end of the RP,1480
01/04/2024,30/04/2024,Performance,ICB of GP Practice or Residence,QNQ,NHS FRIMLEY INTEGRATED CARE BOARD,NONE,NONE,MRS09b,Proportion of CYP referral-spells waiting more than 104 weeks for full clock stop that were still open at the end of the RP,18
01/04/2024,30/04/2024,Performance,ICB of GP Practice or Residence,QNQ,NHS FRIMLEY INTEGRATED CARE BOARD,NONE,NONE,MRS09c,Number of CYP referral-spells waiting more than 78 weeks for full clock stop that were still open at the end of the RP,2170
01/04/2024,30/04/2024,Performance,ICB of GP Practice or Residence,QNQ,NHS FRIMLEY INTEGRATED CARE BOARD,NONE,NONE,MRS09d,Proportion of CYP referral-spells waiting more than 78 weeks for full clock stop that were still open at the end of the RP,27
01/04/2024,30/04/2024,Performance,ICB of GP Practice or Residence,QNQ,NHS FRIMLEY INTEGRATED CARE BOARD,NONE,NONE,MRS09e,Number of CYP referral-spells waiting more than 52 weeks for full clock stop that were still open at the end of the RP,3295
01/04/2024,30/04/2024,Performance,ICB of GP Practice or Residence,QNQ,NHS FRIMLEY INTEGRATED CARE BOARD,NONE,NONE,MRS09f,Proportion of CYP referral-spells waiting more than 52 weeks for full clock stop that were still open at the end of the RP,41
01/04/2024,30/04/2024,Performance,ICB of GP Practice or Residence,QNQ,NHS FRIMLEY INTEGRATED CARE BOARD,NONE,NONE,MRS10,Number of open CYP referral-spells waiting for a 1st contact at the end of the RP,4825
01/04/2024,30/04/2024,Performance,ICB of GP Practice or Residence,QNQ,NHS FRIMLEY INTEGRATED CARE BOARD,NONE,NONE,MRS10a,Median time (days) for open CYP referral-spells waiting for a 1st contact at the end of the RP,173
01/04/2024,30/04/2024,Performance,ICB of GP Practice or Residence,QNQ,NHS FRIMLEY INTEGRATED CARE BOARD,NONE,NONE,MRS10b,90th percentile time (days) for open CYP referral-spells waiting for a 1st contact at the end of the RP,649
01/04/2024,30/04/2024,Performance,ICB of GP Practice or Residence,QNQ,NHS FRIMLEY INTEGRATED CARE BOARD,NONE,NONE,MRS13,Number of CYP referral-spells that were still open at the end of the RP,9105
01/04/2024,30/04/2024,Performance,ICB of GP Practice or Residence,QNQ,NHS FRIMLEY INTEGRATED CARE BOARD,NONE,NONE,MRS14a,Number of CYP referral-spells waiting more than 104 weeks for a 1st contact that were still open at the end of the RP,250
01/04/2024,30/04/2024,Performance,ICB of GP Practice or Residence,QNQ,NHS FRIMLEY INTEGRATED CARE BOARD,NONE,NONE,MRS14b,Proportion of CYP referral-spells waiting more than 104 weeks for a 1st contact that were still open at the end of the RP,5
01/04/2024,30/04/2024,Performance,ICB of GP Practice or Residence,QNQ,NHS FRIMLEY INTEGRATED CARE BOARD,NONE,NONE,MRS14c,Number of CYP referral-spells waiting more than 78 weeks for a 1st contact that were still open at the end of the RP,705
01/04/2024,30/04/2024,Performance,ICB of GP Practice or Residence,QNQ,NHS FRIMLEY INTEGRATED CARE BOARD,NONE,NONE,MRS14d,Proportion of CYP referral-spells waiting more than 78 weeks for a 1st contact that were still open at the end of the RP,15
01/04/2024,30/04/2024,Performance,ICB of GP Practice or Residence,QNQ,NHS FRIMLEY INTEGRATED CARE BOARD,NONE,NONE,MRS14e,Number of CYP referral-spells waiting more than 52 weeks for a 1st contact that were still open at the end of the RP,1490
01/04/2024,30/04/2024,Performance,ICB of GP Practice or Residence,QNQ,NHS FRIMLEY INTEGRATED CARE BOARD,NONE,NONE,MRS14f,Proportion of CYP referral-spells waiting more than 52 weeks for a 1st contact that were still open at the end of the RP,31
01/04/2024,30/04/2024,Performance,ICB of GP Practice or Residence,QNX,NHS SUSSEX INTEGRATED CARE BOARD,NONE,NONE,MRS02,Number of CMH referral-spells waiting for a full clock stop that were still open at the end of the RP,16040
01/04/2024,30/04/2024,Performance,ICB of GP Practice or Residence,QNX,NHS SUSSEX INTEGRATED CARE BOARD,NONE,NONE,MRS02a,Number of CMH referral-spells waiting more than 104 weeks for full clock stop that were still open at the end of the RP,3770
01/04/2024,30/04/2024,Performance,ICB of GP Practice or Residence,QNX,NHS SUSSEX INTEGRATED CARE BOARD,NONE,NONE,MRS02b,Proportion of CMH referral-spells waiting more than 104 weeks for full clock stop that were still open at the end of the RP,24
01/04/2024,30/04/2024,Performance,ICB of GP Practice or Residence,QNX,NHS SUSSEX INTEGRATED CARE BOARD,NONE,NONE,MRS02c,Number of CMH referral-spells waiting more than 78 weeks for full clock stop that were still open at the end of the RP,5110
01/04/2024,30/04/2024,Performance,ICB of GP Practice or Residence,QNX,NHS SUSSEX INTEGRATED CARE BOARD,NONE,NONE,MRS02d,Proportion of CMH referral-spells waiting more than 78 weeks for full clock stop that were still open at the end of the RP,32
01/04/2024,30/04/2024,Performance,ICB of GP Practice or Residence,QNX,NHS SUSSEX INTEGRATED CARE BOARD,NONE,NONE,MRS02e,Number of CMH referral-spells waiting more than 52 weeks for full clock stop that were still open at the end of the RP,7150
01/04/2024,30/04/2024,Performance,ICB of GP Practice or Residence,QNX,NHS SUSSEX INTEGRATED CARE BOARD,NONE,NONE,MRS02f,Proportion of CMH referral-spells waiting more than 52 weeks for full clock stop that were still open at the end of the RP,45
01/04/2024,30/04/2024,Performance,ICB of GP Practice or Residence,QNX,NHS SUSSEX INTEGRATED CARE BOARD,NONE,NONE,MRS03,Number of open CMH referral-spells waiting for a 2nd contact at the end of the RP,4690
01/04/2024,30/04/2024,Performance,ICB of GP Practice or Residence,QNX,NHS SUSSEX INTEGRATED CARE BOARD,NONE,NONE,MRS03a,Median time (days) for open CMH referral-spells waiting for a 2nd contact at the end of the RP,101
01/04/2024,30/04/2024,Performance,ICB of GP Practice or Residence,QNX,NHS SUSSEX INTEGRATED CARE BOARD,NONE,NONE,MRS03b,90th percentile time (days) for open CMH referral-spells waiting for a 2nd contact at the end of the RP,426
01/04/2024,30/04/2024,Performance,ICB of GP Practice or Residence,QNX,NHS SUSSEX INTEGRATED CARE BOARD,NONE,NONE,MRS06,Number of CMH referral-spells that were still open at the end of the RP,17290
01/04/2024,30/04/2024,Performance,ICB of GP Practice or Residence,QNX,NHS SUSSEX INTEGRATED CARE BOARD,NONE,NONE,MRS07a,Number of CMH referral-spells waiting more than 104 weeks for a 2nd contact that were still open at the end of the RP,45
01/04/2024,30/04/2024,Performance,ICB of GP Practice or Residence,QNX,NHS SUSSEX INTEGRATED CARE BOARD,NONE,NONE,MRS07b,Proportion of CMH referral-spells waiting more than 104 weeks for a 2nd contact that were still open at the end of the RP,1
01/04/2024,30/04/2024,Performance,ICB of GP Practice or Residence,QNX,NHS SUSSEX INTEGRATED CARE BOARD,NONE,NONE,MRS07c,Number of CMH referral-spells waiting more than 78 weeks for a 2nd contact that were still open at the end of the RP,205
01/04/2024,30/04/2024,Performance,ICB of GP Practice or Residence,QNX,NHS SUSSEX INTEGRATED CARE BOARD,NONE,NONE,MRS07d,Proportion of CMH referral-spells waiting more than 78 weeks for a 2nd contact that were still open at the end of the RP,4
01/04/2024,30/04/2024,Performance,ICB of GP Practice or Residence,QNX,NHS SUSSEX INTEGRATED CARE BOARD,NONE,NONE,MRS07e,Number of CMH referral-spells waiting more than 52 weeks for a 2nd contact that were still open at the end of the RP,645
01/04/2024,30/04/2024,Performance,ICB of GP Practice or Residence,QNX,NHS SUSSEX INTEGRATED CARE BOARD,NONE,NONE,MRS07f,Proportion of CMH referral-spells waiting more than 52 weeks for a 2nd contact that were still open at the end of the RP,14
01/04/2024,30/04/2024,Performance,ICB of GP Practice or Residence,QNX,NHS SUSSEX INTEGRATED CARE BOARD,NONE,NONE,MRS09,Number of CYP referral-spells waiting for a full clock stop that were still open at the end of the RP,22645
01/04/2024,30/04/2024,Performance,ICB of GP Practice or Residence,QNX,NHS SUSSEX INTEGRATED CARE BOARD,NONE,NONE,MRS09a,Number of CYP referral-spells waiting more than 104 weeks for full clock stop that were still open at the end of the RP,4830
01/04/2024,30/04/2024,Performance,ICB of GP Practice or Residence,QNX,NHS SUSSEX INTEGRATED CARE BOARD,NONE,NONE,MRS09b,Proportion of CYP referral-spells waiting more than 104 weeks for full clock stop that were still open at the end of the RP,21
01/04/2024,30/04/2024,Performance,ICB of GP Practice or Residence,QNX,NHS SUSSEX INTEGRATED CARE BOARD,NONE,NONE,MRS09c,Number of CYP referral-spells waiting more than 78 weeks for full clock stop that were still open at the end of the RP,7485
01/04/2024,30/04/2024,Performance,ICB of GP Practice or Residence,QNX,NHS SUSSEX INTEGRATED CARE BOARD,NONE,NONE,MRS09d,Proportion of CYP referral-spells waiting more than 78 weeks for full clock stop that were still open at the end of the RP,33
01/04/2024,30/04/2024,Performance,ICB of GP Practice or Residence,QNX,NHS SUSSEX INTEGRATED CARE BOARD,NONE,NONE,MRS09e,Number of CYP referral-spells waiting more than 52 weeks for full clock stop that were still open at the end of the RP,11170
01/04/2024,30/04/2024,Performance,ICB of GP Practice or Residence,QNX,NHS SUSSEX INTEGRATED CARE BOARD,NONE,NONE,MRS09f,Proportion of CYP referral-spells waiting more than 52 weeks for full clock stop that were still open at the end of the RP,49
01/04/2024,30/04/2024,Performance,ICB of GP Practice or Residence,QNX,NHS SUSSEX INTEGRATED CARE BOARD,NONE,NONE,MRS10,Number of open CYP referral-spells waiting for a 1st contact at the end of the RP,11395
01/04/2024,30/04/2024,Performance,ICB of GP Practice or Residence,QNX,NHS SUSSEX INTEGRATED CARE BOARD,NONE,NONE,MRS10a,Median time (days) for open CYP referral-spells waiting for a 1st contact at the end of the RP,235
01/04/2024,30/04/2024,Performance,ICB of GP Practice or Residence,QNX,NHS SUSSEX INTEGRATED CARE BOARD,NONE,NONE,MRS10b,90th percentile time (days) for open CYP referral-spells waiting for a 1st contact at the end of the RP,655
01/04/2024,30/04/2024,Performance,ICB of GP Practice or Residence,QNX,NHS SUSSEX INTEGRATED CARE BOARD,NONE,NONE,MRS13,Number of CYP referral-spells that were still open at the end of the RP,24870
01/04/2024,30/04/2024,Performance,ICB of GP Practice or Residence,QNX,NHS SUSSEX INTEGRATED CARE BOARD,NONE,NONE,MRS14a,Number of CYP referral-spells waiting more than 104 weeks for a 1st contact that were still open at the end of the RP,730
01/04/2024,30/04/2024,Performance,ICB of GP Practice or Residence,QNX,NHS SUSSEX INTEGRATED CARE BOARD,NONE,NONE,MRS14b,Proportion of CYP referral-spells waiting more than 104 weeks for a 1st contact that were still open at the end of the RP,6
01/04/2024,30/04/2024,Performance,ICB of GP Practice or Residence,QNX,NHS SUSSEX INTEGRATED CARE BOARD,NONE,NONE,MRS14c,Number of CYP referral-spells waiting more than 78 weeks for a 1st contact that were still open at the end of the RP,1755
01/04/2024,30/04/2024,Performance,ICB of GP Practice or Residence,QNX,NHS SUSSEX INTEGRATED CARE BOARD,NONE,NONE,MRS14d,Proportion of CYP referral-spells waiting more than 78 weeks for a 1st contact that were still open at the end of the RP,15
01/04/2024,30/04/2024,Performance,ICB of GP Practice or Residence,QNX,NHS SUSSEX INTEGRATED CARE BOARD,NONE,NONE,MRS14e,Number of CYP referral-spells waiting more than 52 weeks for a 1st contact that were still open at the end of the RP,3735
01/04/2024,30/04/2024,Performance,ICB of GP Practice or Residence,QNX,NHS SUSSEX INTEGRATED CARE BOARD,NONE,NONE,MRS14f,Proportion of CYP referral-spells waiting more than 52 weeks for a 1st contact that were still open at the end of the RP,33
01/04/2024,30/04/2024,Performance,ICB of GP Practice or Residence,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",NONE,NONE,MRS02,Number of CMH referral-spells waiting for a full clock stop that were still open at the end of the RP,2530
01/04/2024,30/04/2024,Performance,ICB of GP Practice or Residence,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",NONE,NONE,MRS02a,Number of CMH referral-spells waiting more than 104 weeks for full clock stop that were still open at the end of the RP,225
01/04/2024,30/04/2024,Performance,ICB of GP Practice or Residence,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",NONE,NONE,MRS02b,Proportion of CMH referral-spells waiting more than 104 weeks for full clock stop that were still open at the end of the RP,9
01/04/2024,30/04/2024,Performance,ICB of GP Practice or Residence,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",NONE,NONE,MRS02c,Number of CMH referral-spells waiting more than 78 weeks for full clock stop that were still open at the end of the RP,345
01/04/2024,30/04/2024,Performance,ICB of GP Practice or Residence,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",NONE,NONE,MRS02d,Proportion of CMH referral-spells waiting more than 78 weeks for full clock stop that were still open at the end of the RP,14
01/04/2024,30/04/2024,Performance,ICB of GP Practice or Residence,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",NONE,NONE,MRS02e,Number of CMH referral-spells waiting more than 52 weeks for full clock stop that were still open at the end of the RP,610
01/04/2024,30/04/2024,Performance,ICB of GP Practice or Residence,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",NONE,NONE,MRS02f,Proportion of CMH referral-spells waiting more than 52 weeks for full clock stop that were still open at the end of the RP,24
01/04/2024,30/04/2024,Performance,ICB of GP Practice or Residence,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",NONE,NONE,MRS03,Number of open CMH referral-spells waiting for a 2nd contact at the end of the RP,1350
01/04/2024,30/04/2024,Performance,ICB of GP Practice or Residence,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",NONE,NONE,MRS03a,Median time (days) for open CMH referral-spells waiting for a 2nd contact at the end of the RP,56
01/04/2024,30/04/2024,Performance,ICB of GP Practice or Residence,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",NONE,NONE,MRS03b,90th percentile time (days) for open CMH referral-spells waiting for a 2nd contact at the end of the RP,231
01/04/2024,30/04/2024,Performance,ICB of GP Practice or Residence,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",NONE,NONE,MRS06,Number of CMH referral-spells that were still open at the end of the RP,4235
01/04/2024,30/04/2024,Performance,ICB of GP Practice or Residence,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",NONE,NONE,MRS07a,Number of CMH referral-spells waiting more than 104 weeks for a 2nd contact that were still open at the end of the RP,10
01/04/2024,30/04/2024,Performance,ICB of GP Practice or Residence,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",NONE,NONE,MRS07b,Proportion of CMH referral-spells waiting more than 104 weeks for a 2nd contact that were still open at the end of the RP,1
01/04/2024,30/04/2024,Performance,ICB of GP Practice or Residence,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",NONE,NONE,MRS07c,Number of CMH referral-spells waiting more than 78 weeks for a 2nd contact that were still open at the end of the RP,15
01/04/2024,30/04/2024,Performance,ICB of GP Practice or Residence,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",NONE,NONE,MRS07d,Proportion of CMH referral-spells waiting more than 78 weeks for a 2nd contact that were still open at the end of the RP,1
01/04/2024,30/04/2024,Performance,ICB of GP Practice or Residence,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",NONE,NONE,MRS07e,Number of CMH referral-spells waiting more than 52 weeks for a 2nd contact that were still open at the end of the RP,50
01/04/2024,30/04/2024,Performance,ICB of GP Practice or Residence,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",NONE,NONE,MRS07f,Proportion of CMH referral-spells waiting more than 52 weeks for a 2nd contact that were still open at the end of the RP,4
01/04/2024,30/04/2024,Performance,ICB of GP Practice or Residence,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",NONE,NONE,MRS09,Number of CYP referral-spells waiting for a full clock stop that were still open at the end of the RP,4240
01/04/2024,30/04/2024,Performance,ICB of GP Practice or Residence,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",NONE,NONE,MRS09a,Number of CYP referral-spells waiting more than 104 weeks for full clock stop that were still open at the end of the RP,750
01/04/2024,30/04/2024,Performance,ICB of GP Practice or Residence,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",NONE,NONE,MRS09b,Proportion of CYP referral-spells waiting more than 104 weeks for full clock stop that were still open at the end of the RP,18
01/04/2024,30/04/2024,Performance,ICB of GP Practice or Residence,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",NONE,NONE,MRS09c,Number of CYP referral-spells waiting more than 78 weeks for full clock stop that were still open at the end of the RP,1000
01/04/2024,30/04/2024,Performance,ICB of GP Practice or Residence,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",NONE,NONE,MRS09d,Proportion of CYP referral-spells waiting more than 78 weeks for full clock stop that were still open at the end of the RP,24
01/04/2024,30/04/2024,Performance,ICB of GP Practice or Residence,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",NONE,NONE,MRS09e,Number of CYP referral-spells waiting more than 52 weeks for full clock stop that were still open at the end of the RP,1590
01/04/2024,30/04/2024,Performance,ICB of GP Practice or Residence,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",NONE,NONE,MRS09f,Proportion of CYP referral-spells waiting more than 52 weeks for full clock stop that were still open at the end of the RP,37
01/04/2024,30/04/2024,Performance,ICB of GP Practice or Residence,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",NONE,NONE,MRS10,Number of open CYP referral-spells waiting for a 1st contact at the end of the RP,2165
01/04/2024,30/04/2024,Performance,ICB of GP Practice or Residence,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",NONE,NONE,MRS10a,Median time (days) for open CYP referral-spells waiting for a 1st contact at the end of the RP,137
01/04/2024,30/04/2024,Performance,ICB of GP Practice or Residence,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",NONE,NONE,MRS10b,90th percentile time (days) for open CYP referral-spells waiting for a 1st contact at the end of the RP,400
