REPORTING_PERIOD_START,REPORTING_PERIOD_END,STATUS,BREAKDOWN,PRIMARY_LEVEL,PRIMARY_LEVEL_DESCRIPTION,SECONDARY_LEVEL,SECONDARY_LEVEL_DESCRIPTION,MEASURE_ID,MEASURE_NAME,MEASURE_VALUE
01/07/2024,30/09/2024,Performance,Provider,8JF91,THE CHILDRENS SOCIETY,NONE,NONE,MRS01a,Number of CMH referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/07/2024,30/09/2024,Performance,Provider,8JF91,THE CHILDRENS SOCIETY,NONE,NONE,MRS01b,Proportion of CMH referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/07/2024,30/09/2024,Performance,Provider,8JF91,THE CHILDRENS SOCIETY,NONE,NONE,MRS04,Number of CMH referral-spells that started in the RP,*
01/07/2024,30/09/2024,Performance,Provider,8JF91,THE CHILDRENS SOCIETY,NONE,NONE,MRS05,Number of CMH referral-spells that closed in the RP,*
01/07/2024,30/09/2024,Performance,Provider,8JF91,THE CHILDRENS SOCIETY,NONE,NONE,MRS08,Number of CYP referral-spells receiving a full clock stop in the RP,*
01/07/2024,30/09/2024,Performance,Provider,8JF91,THE CHILDRENS SOCIETY,NONE,NONE,MRS08a,Number of CYP referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/07/2024,30/09/2024,Performance,Provider,8JF91,THE CHILDRENS SOCIETY,NONE,NONE,MRS08b,Proportion of CYP referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/07/2024,30/09/2024,Performance,Provider,8JF91,THE CHILDRENS SOCIETY,NONE,NONE,MRS11,Number of CYP referral-spells that started in the RP,280
01/07/2024,30/09/2024,Performance,Provider,8JF91,THE CHILDRENS SOCIETY,NONE,NONE,MRS12,Number of CYP referral-spells that closed in the RP,40
01/07/2024,30/09/2024,Performance,Provider,8JG08,YOUNG GLOUCESTERSHIRE,NONE,NONE,MRS01,Number of CMH referral-spells receiving a full clock stop in the RP,*
01/07/2024,30/09/2024,Performance,Provider,8JG08,YOUNG GLOUCESTERSHIRE,NONE,NONE,MRS01a,Number of CMH referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/07/2024,30/09/2024,Performance,Provider,8JG08,YOUNG GLOUCESTERSHIRE,NONE,NONE,MRS01b,Proportion of CMH referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/07/2024,30/09/2024,Performance,Provider,8JG08,YOUNG GLOUCESTERSHIRE,NONE,NONE,MRS04,Number of CMH referral-spells that started in the RP,*
01/07/2024,30/09/2024,Performance,Provider,8JG08,YOUNG GLOUCESTERSHIRE,NONE,NONE,MRS05,Number of CMH referral-spells that closed in the RP,*
01/07/2024,30/09/2024,Performance,Provider,8JG08,YOUNG GLOUCESTERSHIRE,NONE,NONE,MRS08,Number of CYP referral-spells receiving a full clock stop in the RP,*
01/07/2024,30/09/2024,Performance,Provider,8JG08,YOUNG GLOUCESTERSHIRE,NONE,NONE,MRS08a,Number of CYP referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/07/2024,30/09/2024,Performance,Provider,8JG08,YOUNG GLOUCESTERSHIRE,NONE,NONE,MRS08b,Proportion of CYP referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/07/2024,30/09/2024,Performance,Provider,8JG08,YOUNG GLOUCESTERSHIRE,NONE,NONE,MRS11,Number of CYP referral-spells that started in the RP,195
01/07/2024,30/09/2024,Performance,Provider,8JG08,YOUNG GLOUCESTERSHIRE,NONE,NONE,MRS12,Number of CYP referral-spells that closed in the RP,235
01/07/2024,30/09/2024,Performance,Provider,8JG83,OFF THE RECORD (BRISTOL),NONE,NONE,MRS01,Number of CMH referral-spells receiving a full clock stop in the RP,*
01/07/2024,30/09/2024,Performance,Provider,8JG83,OFF THE RECORD (BRISTOL),NONE,NONE,MRS01a,Number of CMH referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/07/2024,30/09/2024,Performance,Provider,8JG83,OFF THE RECORD (BRISTOL),NONE,NONE,MRS01b,Proportion of CMH referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/07/2024,30/09/2024,Performance,Provider,8JG83,OFF THE RECORD (BRISTOL),NONE,NONE,MRS04,Number of CMH referral-spells that started in the RP,*
01/07/2024,30/09/2024,Performance,Provider,8JG83,OFF THE RECORD (BRISTOL),NONE,NONE,MRS05,Number of CMH referral-spells that closed in the RP,*
01/07/2024,30/09/2024,Performance,Provider,8JG83,OFF THE RECORD (BRISTOL),NONE,NONE,MRS08,Number of CYP referral-spells receiving a full clock stop in the RP,5
01/07/2024,30/09/2024,Performance,Provider,8JG83,OFF THE RECORD (BRISTOL),NONE,NONE,MRS08a,Number of CYP referral-spells receiving a full clock stop in less than 4 weeks in the RP,5
01/07/2024,30/09/2024,Performance,Provider,8JG83,OFF THE RECORD (BRISTOL),NONE,NONE,MRS08b,Proportion of CYP referral-spells receiving a full clock stop in less than 4 weeks in the RP,83
01/07/2024,30/09/2024,Performance,Provider,8JG83,OFF THE RECORD (BRISTOL),NONE,NONE,MRS11,Number of CYP referral-spells that started in the RP,85
01/07/2024,30/09/2024,Performance,Provider,8JG83,OFF THE RECORD (BRISTOL),NONE,NONE,MRS12,Number of CYP referral-spells that closed in the RP,610
01/07/2024,30/09/2024,Performance,Provider,8JG91,"OPEN DOOR, YOUNG PEOPLES CONSULTATION SERVICE",NONE,NONE,MRS01,Number of CMH referral-spells receiving a full clock stop in the RP,*
01/07/2024,30/09/2024,Performance,Provider,8JG91,"OPEN DOOR, YOUNG PEOPLES CONSULTATION SERVICE",NONE,NONE,MRS01a,Number of CMH referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/07/2024,30/09/2024,Performance,Provider,8JG91,"OPEN DOOR, YOUNG PEOPLES CONSULTATION SERVICE",NONE,NONE,MRS01b,Proportion of CMH referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/07/2024,30/09/2024,Performance,Provider,8JG91,"OPEN DOOR, YOUNG PEOPLES CONSULTATION SERVICE",NONE,NONE,MRS04,Number of CMH referral-spells that started in the RP,*
01/07/2024,30/09/2024,Performance,Provider,8JG91,"OPEN DOOR, YOUNG PEOPLES CONSULTATION SERVICE",NONE,NONE,MRS05,Number of CMH referral-spells that closed in the RP,*
01/07/2024,30/09/2024,Performance,Provider,8JG91,"OPEN DOOR, YOUNG PEOPLES CONSULTATION SERVICE",NONE,NONE,MRS08,Number of CYP referral-spells receiving a full clock stop in the RP,*
01/07/2024,30/09/2024,Performance,Provider,8JG91,"OPEN DOOR, YOUNG PEOPLES CONSULTATION SERVICE",NONE,NONE,MRS08a,Number of CYP referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/07/2024,30/09/2024,Performance,Provider,8JG91,"OPEN DOOR, YOUNG PEOPLES CONSULTATION SERVICE",NONE,NONE,MRS08b,Proportion of CYP referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/07/2024,30/09/2024,Performance,Provider,8JG91,"OPEN DOOR, YOUNG PEOPLES CONSULTATION SERVICE",NONE,NONE,MRS11,Number of CYP referral-spells that started in the RP,45
01/07/2024,30/09/2024,Performance,Provider,8JG91,"OPEN DOOR, YOUNG PEOPLES CONSULTATION SERVICE",NONE,NONE,MRS12,Number of CYP referral-spells that closed in the RP,50
01/07/2024,30/09/2024,Performance,Provider,8JG97,NO LIMITS,NONE,NONE,MRS01,Number of CMH referral-spells receiving a full clock stop in the RP,*
01/07/2024,30/09/2024,Performance,Provider,8JG97,NO LIMITS,NONE,NONE,MRS01a,Number of CMH referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/07/2024,30/09/2024,Performance,Provider,8JG97,NO LIMITS,NONE,NONE,MRS01b,Proportion of CMH referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/07/2024,30/09/2024,Performance,Provider,8JG97,NO LIMITS,NONE,NONE,MRS04,Number of CMH referral-spells that started in the RP,*
01/07/2024,30/09/2024,Performance,Provider,8JG97,NO LIMITS,NONE,NONE,MRS05,Number of CMH referral-spells that closed in the RP,*
01/07/2024,30/09/2024,Performance,Provider,8JG97,NO LIMITS,NONE,NONE,MRS08,Number of CYP referral-spells receiving a full clock stop in the RP,*
01/07/2024,30/09/2024,Performance,Provider,8JG97,NO LIMITS,NONE,NONE,MRS08a,Number of CYP referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/07/2024,30/09/2024,Performance,Provider,8JG97,NO LIMITS,NONE,NONE,MRS08b,Proportion of CYP referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/07/2024,30/09/2024,Performance,Provider,8JG97,NO LIMITS,NONE,NONE,MRS11,Number of CYP referral-spells that started in the RP,110
01/07/2024,30/09/2024,Performance,Provider,8JG97,NO LIMITS,NONE,NONE,MRS12,Number of CYP referral-spells that closed in the RP,185
01/07/2024,30/09/2024,Performance,Provider,8JJ30,ROTHERHAM PARENTS FORUM LIMITED,NONE,NONE,MRS01,Number of CMH referral-spells receiving a full clock stop in the RP,*
01/07/2024,30/09/2024,Performance,Provider,8JJ30,ROTHERHAM PARENTS FORUM LIMITED,NONE,NONE,MRS01a,Number of CMH referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/07/2024,30/09/2024,Performance,Provider,8JJ30,ROTHERHAM PARENTS FORUM LIMITED,NONE,NONE,MRS01b,Proportion of CMH referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/07/2024,30/09/2024,Performance,Provider,8JJ30,ROTHERHAM PARENTS FORUM LIMITED,NONE,NONE,MRS04,Number of CMH referral-spells that started in the RP,*
01/07/2024,30/09/2024,Performance,Provider,8JJ30,ROTHERHAM PARENTS FORUM LIMITED,NONE,NONE,MRS05,Number of CMH referral-spells that closed in the RP,*
01/07/2024,30/09/2024,Performance,Provider,8JJ30,ROTHERHAM PARENTS FORUM LIMITED,NONE,NONE,MRS08,Number of CYP referral-spells receiving a full clock stop in the RP,*
01/07/2024,30/09/2024,Performance,Provider,8JJ30,ROTHERHAM PARENTS FORUM LIMITED,NONE,NONE,MRS08a,Number of CYP referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/07/2024,30/09/2024,Performance,Provider,8JJ30,ROTHERHAM PARENTS FORUM LIMITED,NONE,NONE,MRS08b,Proportion of CYP referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/07/2024,30/09/2024,Performance,Provider,8JJ30,ROTHERHAM PARENTS FORUM LIMITED,NONE,NONE,MRS11,Number of CYP referral-spells that started in the RP,40
01/07/2024,30/09/2024,Performance,Provider,8JJ30,ROTHERHAM PARENTS FORUM LIMITED,NONE,NONE,MRS12,Number of CYP referral-spells that closed in the RP,25
01/07/2024,30/09/2024,Performance,Provider,8JJ31,HOME-START HOST,NONE,NONE,MRS01,Number of CMH referral-spells receiving a full clock stop in the RP,*
01/07/2024,30/09/2024,Performance,Provider,8JJ31,HOME-START HOST,NONE,NONE,MRS01a,Number of CMH referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/07/2024,30/09/2024,Performance,Provider,8JJ31,HOME-START HOST,NONE,NONE,MRS01b,Proportion of CMH referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/07/2024,30/09/2024,Performance,Provider,8JJ31,HOME-START HOST,NONE,NONE,MRS04,Number of CMH referral-spells that started in the RP,*
01/07/2024,30/09/2024,Performance,Provider,8JJ31,HOME-START HOST,NONE,NONE,MRS05,Number of CMH referral-spells that closed in the RP,*
01/07/2024,30/09/2024,Performance,Provider,8JJ31,HOME-START HOST,NONE,NONE,MRS08,Number of CYP referral-spells receiving a full clock stop in the RP,*
01/07/2024,30/09/2024,Performance,Provider,8JJ31,HOME-START HOST,NONE,NONE,MRS08a,Number of CYP referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/07/2024,30/09/2024,Performance,Provider,8JJ31,HOME-START HOST,NONE,NONE,MRS08b,Proportion of CYP referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/07/2024,30/09/2024,Performance,Provider,8JJ31,HOME-START HOST,NONE,NONE,MRS11,Number of CYP referral-spells that started in the RP,*
01/07/2024,30/09/2024,Performance,Provider,8JJ31,HOME-START HOST,NONE,NONE,MRS12,Number of CYP referral-spells that closed in the RP,*
01/07/2024,30/09/2024,Performance,Provider,8JJ35,THE CLD TRUST,NONE,NONE,MRS01,Number of CMH referral-spells receiving a full clock stop in the RP,*
01/07/2024,30/09/2024,Performance,Provider,8JJ35,THE CLD TRUST,NONE,NONE,MRS01a,Number of CMH referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/07/2024,30/09/2024,Performance,Provider,8JJ35,THE CLD TRUST,NONE,NONE,MRS01b,Proportion of CMH referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/07/2024,30/09/2024,Performance,Provider,8JJ35,THE CLD TRUST,NONE,NONE,MRS04,Number of CMH referral-spells that started in the RP,*
01/07/2024,30/09/2024,Performance,Provider,8JJ35,THE CLD TRUST,NONE,NONE,MRS05,Number of CMH referral-spells that closed in the RP,*
01/07/2024,30/09/2024,Performance,Provider,8JJ35,THE CLD TRUST,NONE,NONE,MRS08,Number of CYP referral-spells receiving a full clock stop in the RP,*
01/07/2024,30/09/2024,Performance,Provider,8JJ35,THE CLD TRUST,NONE,NONE,MRS08a,Number of CYP referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/07/2024,30/09/2024,Performance,Provider,8JJ35,THE CLD TRUST,NONE,NONE,MRS08b,Proportion of CYP referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/07/2024,30/09/2024,Performance,Provider,8JJ35,THE CLD TRUST,NONE,NONE,MRS11,Number of CYP referral-spells that started in the RP,45
01/07/2024,30/09/2024,Performance,Provider,8JJ35,THE CLD TRUST,NONE,NONE,MRS12,Number of CYP referral-spells that closed in the RP,135
01/07/2024,30/09/2024,Performance,Provider,8JJ53,"TAMESIDE, OLDHAM AND GLOSSOP MIND",NONE,NONE,MRS01,Number of CMH referral-spells receiving a full clock stop in the RP,*
01/07/2024,30/09/2024,Performance,Provider,8JJ53,"TAMESIDE, OLDHAM AND GLOSSOP MIND",NONE,NONE,MRS01a,Number of CMH referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/07/2024,30/09/2024,Performance,Provider,8JJ53,"TAMESIDE, OLDHAM AND GLOSSOP MIND",NONE,NONE,MRS01b,Proportion of CMH referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/07/2024,30/09/2024,Performance,Provider,8JJ53,"TAMESIDE, OLDHAM AND GLOSSOP MIND",NONE,NONE,MRS04,Number of CMH referral-spells that started in the RP,*
01/07/2024,30/09/2024,Performance,Provider,8JJ53,"TAMESIDE, OLDHAM AND GLOSSOP MIND",NONE,NONE,MRS05,Number of CMH referral-spells that closed in the RP,*
01/07/2024,30/09/2024,Performance,Provider,8JJ53,"TAMESIDE, OLDHAM AND GLOSSOP MIND",NONE,NONE,MRS08,Number of CYP referral-spells receiving a full clock stop in the RP,*
01/07/2024,30/09/2024,Performance,Provider,8JJ53,"TAMESIDE, OLDHAM AND GLOSSOP MIND",NONE,NONE,MRS08a,Number of CYP referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/07/2024,30/09/2024,Performance,Provider,8JJ53,"TAMESIDE, OLDHAM AND GLOSSOP MIND",NONE,NONE,MRS08b,Proportion of CYP referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/07/2024,30/09/2024,Performance,Provider,8JJ53,"TAMESIDE, OLDHAM AND GLOSSOP MIND",NONE,NONE,MRS11,Number of CYP referral-spells that started in the RP,260
01/07/2024,30/09/2024,Performance,Provider,8JJ53,"TAMESIDE, OLDHAM AND GLOSSOP MIND",NONE,NONE,MRS12,Number of CYP referral-spells that closed in the RP,435
01/07/2024,30/09/2024,Performance,Provider,8JL25,CENTRE 33,NONE,NONE,MRS01,Number of CMH referral-spells receiving a full clock stop in the RP,*
01/07/2024,30/09/2024,Performance,Provider,8JL25,CENTRE 33,NONE,NONE,MRS01a,Number of CMH referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/07/2024,30/09/2024,Performance,Provider,8JL25,CENTRE 33,NONE,NONE,MRS01b,Proportion of CMH referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/07/2024,30/09/2024,Performance,Provider,8JL25,CENTRE 33,NONE,NONE,MRS04,Number of CMH referral-spells that started in the RP,30
01/07/2024,30/09/2024,Performance,Provider,8JL25,CENTRE 33,NONE,NONE,MRS05,Number of CMH referral-spells that closed in the RP,45
01/07/2024,30/09/2024,Performance,Provider,8JL25,CENTRE 33,NONE,NONE,MRS08,Number of CYP referral-spells receiving a full clock stop in the RP,25
01/07/2024,30/09/2024,Performance,Provider,8JL25,CENTRE 33,NONE,NONE,MRS08a,Number of CYP referral-spells receiving a full clock stop in less than 4 weeks in the RP,5
01/07/2024,30/09/2024,Performance,Provider,8JL25,CENTRE 33,NONE,NONE,MRS08b,Proportion of CYP referral-spells receiving a full clock stop in less than 4 weeks in the RP,23
01/07/2024,30/09/2024,Performance,Provider,8JL25,CENTRE 33,NONE,NONE,MRS11,Number of CYP referral-spells that started in the RP,60
01/07/2024,30/09/2024,Performance,Provider,8JL25,CENTRE 33,NONE,NONE,MRS12,Number of CYP referral-spells that closed in the RP,85
01/07/2024,30/09/2024,Performance,Provider,8JN93,PARENTING 2000,NONE,NONE,MRS01,Number of CMH referral-spells receiving a full clock stop in the RP,*
01/07/2024,30/09/2024,Performance,Provider,8JN93,PARENTING 2000,NONE,NONE,MRS01a,Number of CMH referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/07/2024,30/09/2024,Performance,Provider,8JN93,PARENTING 2000,NONE,NONE,MRS01b,Proportion of CMH referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/07/2024,30/09/2024,Performance,Provider,8JN93,PARENTING 2000,NONE,NONE,MRS04,Number of CMH referral-spells that started in the RP,*
01/07/2024,30/09/2024,Performance,Provider,8JN93,PARENTING 2000,NONE,NONE,MRS05,Number of CMH referral-spells that closed in the RP,*
01/07/2024,30/09/2024,Performance,Provider,8JN93,PARENTING 2000,NONE,NONE,MRS08,Number of CYP referral-spells receiving a full clock stop in the RP,35
01/07/2024,30/09/2024,Performance,Provider,8JN93,PARENTING 2000,NONE,NONE,MRS08a,Number of CYP referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/07/2024,30/09/2024,Performance,Provider,8JN93,PARENTING 2000,NONE,NONE,MRS08b,Proportion of CYP referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/07/2024,30/09/2024,Performance,Provider,8JN93,PARENTING 2000,NONE,NONE,MRS11,Number of CYP referral-spells that started in the RP,75
01/07/2024,30/09/2024,Performance,Provider,8JN93,PARENTING 2000,NONE,NONE,MRS12,Number of CYP referral-spells that closed in the RP,105
01/07/2024,30/09/2024,Performance,Provider,8JP19,NUTRIUS CENTRAL SERVICES LTD,NONE,NONE,MRS01,Number of CMH referral-spells receiving a full clock stop in the RP,*
01/07/2024,30/09/2024,Performance,Provider,8JP19,NUTRIUS CENTRAL SERVICES LTD,NONE,NONE,MRS01a,Number of CMH referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/07/2024,30/09/2024,Performance,Provider,8JP19,NUTRIUS CENTRAL SERVICES LTD,NONE,NONE,MRS01b,Proportion of CMH referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/07/2024,30/09/2024,Performance,Provider,8JP19,NUTRIUS CENTRAL SERVICES LTD,NONE,NONE,MRS04,Number of CMH referral-spells that started in the RP,*
01/07/2024,30/09/2024,Performance,Provider,8JP19,NUTRIUS CENTRAL SERVICES LTD,NONE,NONE,MRS05,Number of CMH referral-spells that closed in the RP,*
01/07/2024,30/09/2024,Performance,Provider,8JP19,NUTRIUS CENTRAL SERVICES LTD,NONE,NONE,MRS08,Number of CYP referral-spells receiving a full clock stop in the RP,*
01/07/2024,30/09/2024,Performance,Provider,8JP19,NUTRIUS CENTRAL SERVICES LTD,NONE,NONE,MRS08a,Number of CYP referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/07/2024,30/09/2024,Performance,Provider,8JP19,NUTRIUS CENTRAL SERVICES LTD,NONE,NONE,MRS08b,Proportion of CYP referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/07/2024,30/09/2024,Performance,Provider,8JP19,NUTRIUS CENTRAL SERVICES LTD,NONE,NONE,MRS11,Number of CYP referral-spells that started in the RP,*
01/07/2024,30/09/2024,Performance,Provider,8JP19,NUTRIUS CENTRAL SERVICES LTD,NONE,NONE,MRS12,Number of CYP referral-spells that closed in the RP,80
01/07/2024,30/09/2024,Performance,Provider,8JQ61,SHEFFIELD FUTURES,NONE,NONE,MRS01,Number of CMH referral-spells receiving a full clock stop in the RP,*
01/07/2024,30/09/2024,Performance,Provider,8JQ61,SHEFFIELD FUTURES,NONE,NONE,MRS01a,Number of CMH referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/07/2024,30/09/2024,Performance,Provider,8JQ61,SHEFFIELD FUTURES,NONE,NONE,MRS01b,Proportion of CMH referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/07/2024,30/09/2024,Performance,Provider,8JQ61,SHEFFIELD FUTURES,NONE,NONE,MRS04,Number of CMH referral-spells that started in the RP,*
01/07/2024,30/09/2024,Performance,Provider,8JQ61,SHEFFIELD FUTURES,NONE,NONE,MRS05,Number of CMH referral-spells that closed in the RP,*
01/07/2024,30/09/2024,Performance,Provider,8JQ61,SHEFFIELD FUTURES,NONE,NONE,MRS08,Number of CYP referral-spells receiving a full clock stop in the RP,*
01/07/2024,30/09/2024,Performance,Provider,8JQ61,SHEFFIELD FUTURES,NONE,NONE,MRS08a,Number of CYP referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/07/2024,30/09/2024,Performance,Provider,8JQ61,SHEFFIELD FUTURES,NONE,NONE,MRS08b,Proportion of CYP referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/07/2024,30/09/2024,Performance,Provider,8JQ61,SHEFFIELD FUTURES,NONE,NONE,MRS11,Number of CYP referral-spells that started in the RP,185
01/07/2024,30/09/2024,Performance,Provider,8JQ61,SHEFFIELD FUTURES,NONE,NONE,MRS12,Number of CYP referral-spells that closed in the RP,290
01/07/2024,30/09/2024,Performance,Provider,8JR87,THE HOSPITAL OF GOD AT GREATHAM,NONE,NONE,MRS01,Number of CMH referral-spells receiving a full clock stop in the RP,*
01/07/2024,30/09/2024,Performance,Provider,8JR87,THE HOSPITAL OF GOD AT GREATHAM,NONE,NONE,MRS01a,Number of CMH referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/07/2024,30/09/2024,Performance,Provider,8JR87,THE HOSPITAL OF GOD AT GREATHAM,NONE,NONE,MRS01b,Proportion of CMH referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/07/2024,30/09/2024,Performance,Provider,8JR87,THE HOSPITAL OF GOD AT GREATHAM,NONE,NONE,MRS04,Number of CMH referral-spells that started in the RP,*
01/07/2024,30/09/2024,Performance,Provider,8JR87,THE HOSPITAL OF GOD AT GREATHAM,NONE,NONE,MRS05,Number of CMH referral-spells that closed in the RP,*
01/07/2024,30/09/2024,Performance,Provider,8JR87,THE HOSPITAL OF GOD AT GREATHAM,NONE,NONE,MRS08,Number of CYP referral-spells receiving a full clock stop in the RP,*
01/07/2024,30/09/2024,Performance,Provider,8JR87,THE HOSPITAL OF GOD AT GREATHAM,NONE,NONE,MRS08a,Number of CYP referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/07/2024,30/09/2024,Performance,Provider,8JR87,THE HOSPITAL OF GOD AT GREATHAM,NONE,NONE,MRS08b,Proportion of CYP referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/07/2024,30/09/2024,Performance,Provider,8JR87,THE HOSPITAL OF GOD AT GREATHAM,NONE,NONE,MRS11,Number of CYP referral-spells that started in the RP,*
01/07/2024,30/09/2024,Performance,Provider,8JR87,THE HOSPITAL OF GOD AT GREATHAM,NONE,NONE,MRS12,Number of CYP referral-spells that closed in the RP,*
01/07/2024,30/09/2024,Performance,Provider,8JT99,HEALTHY LIFESTYLE SOLUTIONS CIC,NONE,NONE,MRS01,Number of CMH referral-spells receiving a full clock stop in the RP,5
01/07/2024,30/09/2024,Performance,Provider,8JT99,HEALTHY LIFESTYLE SOLUTIONS CIC,NONE,NONE,MRS01a,Number of CMH referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/07/2024,30/09/2024,Performance,Provider,8JT99,HEALTHY LIFESTYLE SOLUTIONS CIC,NONE,NONE,MRS01b,Proportion of CMH referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/07/2024,30/09/2024,Performance,Provider,8JT99,HEALTHY LIFESTYLE SOLUTIONS CIC,NONE,NONE,MRS04,Number of CMH referral-spells that started in the RP,90
01/07/2024,30/09/2024,Performance,Provider,8JT99,HEALTHY LIFESTYLE SOLUTIONS CIC,NONE,NONE,MRS05,Number of CMH referral-spells that closed in the RP,55
01/07/2024,30/09/2024,Performance,Provider,8JT99,HEALTHY LIFESTYLE SOLUTIONS CIC,NONE,NONE,MRS08,Number of CYP referral-spells receiving a full clock stop in the RP,*
01/07/2024,30/09/2024,Performance,Provider,8JT99,HEALTHY LIFESTYLE SOLUTIONS CIC,NONE,NONE,MRS08a,Number of CYP referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/07/2024,30/09/2024,Performance,Provider,8JT99,HEALTHY LIFESTYLE SOLUTIONS CIC,NONE,NONE,MRS08b,Proportion of CYP referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/07/2024,30/09/2024,Performance,Provider,8JT99,HEALTHY LIFESTYLE SOLUTIONS CIC,NONE,NONE,MRS11,Number of CYP referral-spells that started in the RP,5
01/07/2024,30/09/2024,Performance,Provider,8JT99,HEALTHY LIFESTYLE SOLUTIONS CIC,NONE,NONE,MRS12,Number of CYP referral-spells that closed in the RP,*
01/07/2024,30/09/2024,Performance,Provider,8JV96,YCT,NONE,NONE,MRS01,Number of CMH referral-spells receiving a full clock stop in the RP,*
01/07/2024,30/09/2024,Performance,Provider,8JV96,YCT,NONE,NONE,MRS01a,Number of CMH referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/07/2024,30/09/2024,Performance,Provider,8JV96,YCT,NONE,NONE,MRS01b,Proportion of CMH referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/07/2024,30/09/2024,Performance,Provider,8JV96,YCT,NONE,NONE,MRS04,Number of CMH referral-spells that started in the RP,10
01/07/2024,30/09/2024,Performance,Provider,8JV96,YCT,NONE,NONE,MRS05,Number of CMH referral-spells that closed in the RP,5
01/07/2024,30/09/2024,Performance,Provider,8JV96,YCT,NONE,NONE,MRS08,Number of CYP referral-spells receiving a full clock stop in the RP,10
01/07/2024,30/09/2024,Performance,Provider,8JV96,YCT,NONE,NONE,MRS08a,Number of CYP referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/07/2024,30/09/2024,Performance,Provider,8JV96,YCT,NONE,NONE,MRS08b,Proportion of CYP referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/07/2024,30/09/2024,Performance,Provider,8JV96,YCT,NONE,NONE,MRS11,Number of CYP referral-spells that started in the RP,170
01/07/2024,30/09/2024,Performance,Provider,8JV96,YCT,NONE,NONE,MRS12,Number of CYP referral-spells that closed in the RP,170
01/07/2024,30/09/2024,Performance,Provider,8JW01,BIRMINGHAM MIND,NONE,NONE,MRS01,Number of CMH referral-spells receiving a full clock stop in the RP,*
01/07/2024,30/09/2024,Performance,Provider,8JW01,BIRMINGHAM MIND,NONE,NONE,MRS01a,Number of CMH referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
