REPORTING_PERIOD_START,REPORTING_PERIOD_END,STATUS,BREAKDOWN,PRIMARY_LEVEL,PRIMARY_LEVEL_DESCRIPTION,SECONDARY_LEVEL,SECONDARY_LEVEL_DESCRIPTION,MEASURE_ID,MEASURE_NAME,MEASURE_VALUE
01/03/2024,31/05/2024,Performance,Provider,DL501,CLINICAL PARTNERS,NONE,NONE,MRS04,Number of CMH referral-spells that started in the RP,*
01/03/2024,31/05/2024,Performance,Provider,DL501,CLINICAL PARTNERS,NONE,NONE,MRS05,Number of CMH referral-spells that closed in the RP,*
01/03/2024,31/05/2024,Performance,Provider,DL501,CLINICAL PARTNERS,NONE,NONE,MRS08,Number of CYP referral-spells receiving a full clock stop in the RP,*
01/03/2024,31/05/2024,Performance,Provider,DL501,CLINICAL PARTNERS,NONE,NONE,MRS08a,Number of CYP referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/03/2024,31/05/2024,Performance,Provider,DL501,CLINICAL PARTNERS,NONE,NONE,MRS08b,Proportion of CYP referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/03/2024,31/05/2024,Performance,Provider,DL501,CLINICAL PARTNERS,NONE,NONE,MRS11,Number of CYP referral-spells that started in the RP,*
01/03/2024,31/05/2024,Performance,Provider,DL501,CLINICAL PARTNERS,NONE,NONE,MRS12,Number of CYP referral-spells that closed in the RP,*
01/03/2024,31/05/2024,Performance,Provider,DN7,ELLERN MEDE,NONE,NONE,MRS01,Number of CMH referral-spells receiving a full clock stop in the RP,*
01/03/2024,31/05/2024,Performance,Provider,DN7,ELLERN MEDE,NONE,NONE,MRS01a,Number of CMH referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/03/2024,31/05/2024,Performance,Provider,DN7,ELLERN MEDE,NONE,NONE,MRS01b,Proportion of CMH referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/03/2024,31/05/2024,Performance,Provider,DN7,ELLERN MEDE,NONE,NONE,MRS04,Number of CMH referral-spells that started in the RP,*
01/03/2024,31/05/2024,Performance,Provider,DN7,ELLERN MEDE,NONE,NONE,MRS05,Number of CMH referral-spells that closed in the RP,*
01/03/2024,31/05/2024,Performance,Provider,DN7,ELLERN MEDE,NONE,NONE,MRS08,Number of CYP referral-spells receiving a full clock stop in the RP,*
01/03/2024,31/05/2024,Performance,Provider,DN7,ELLERN MEDE,NONE,NONE,MRS08a,Number of CYP referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/03/2024,31/05/2024,Performance,Provider,DN7,ELLERN MEDE,NONE,NONE,MRS08b,Proportion of CYP referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/03/2024,31/05/2024,Performance,Provider,DN7,ELLERN MEDE,NONE,NONE,MRS11,Number of CYP referral-spells that started in the RP,*
01/03/2024,31/05/2024,Performance,Provider,DN7,ELLERN MEDE,NONE,NONE,MRS12,Number of CYP referral-spells that closed in the RP,*
01/03/2024,31/05/2024,Performance,Provider,DNE,COMPASS,NONE,NONE,MRS01,Number of CMH referral-spells receiving a full clock stop in the RP,*
01/03/2024,31/05/2024,Performance,Provider,DNE,COMPASS,NONE,NONE,MRS01a,Number of CMH referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/03/2024,31/05/2024,Performance,Provider,DNE,COMPASS,NONE,NONE,MRS01b,Proportion of CMH referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/03/2024,31/05/2024,Performance,Provider,DNE,COMPASS,NONE,NONE,MRS04,Number of CMH referral-spells that started in the RP,*
01/03/2024,31/05/2024,Performance,Provider,DNE,COMPASS,NONE,NONE,MRS05,Number of CMH referral-spells that closed in the RP,*
01/03/2024,31/05/2024,Performance,Provider,DNE,COMPASS,NONE,NONE,MRS08,Number of CYP referral-spells receiving a full clock stop in the RP,265
01/03/2024,31/05/2024,Performance,Provider,DNE,COMPASS,NONE,NONE,MRS08a,Number of CYP referral-spells receiving a full clock stop in less than 4 weeks in the RP,115
01/03/2024,31/05/2024,Performance,Provider,DNE,COMPASS,NONE,NONE,MRS08b,Proportion of CYP referral-spells receiving a full clock stop in less than 4 weeks in the RP,43
01/03/2024,31/05/2024,Performance,Provider,DNE,COMPASS,NONE,NONE,MRS11,Number of CYP referral-spells that started in the RP,2905
01/03/2024,31/05/2024,Performance,Provider,DNE,COMPASS,NONE,NONE,MRS12,Number of CYP referral-spells that closed in the RP,2315
01/03/2024,31/05/2024,Performance,Provider,DPV,CHUMS CIC,NONE,NONE,MRS01,Number of CMH referral-spells receiving a full clock stop in the RP,*
01/03/2024,31/05/2024,Performance,Provider,DPV,CHUMS CIC,NONE,NONE,MRS01a,Number of CMH referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/03/2024,31/05/2024,Performance,Provider,DPV,CHUMS CIC,NONE,NONE,MRS01b,Proportion of CMH referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/03/2024,31/05/2024,Performance,Provider,DPV,CHUMS CIC,NONE,NONE,MRS04,Number of CMH referral-spells that started in the RP,*
01/03/2024,31/05/2024,Performance,Provider,DPV,CHUMS CIC,NONE,NONE,MRS05,Number of CMH referral-spells that closed in the RP,*
01/03/2024,31/05/2024,Performance,Provider,DPV,CHUMS CIC,NONE,NONE,MRS08,Number of CYP referral-spells receiving a full clock stop in the RP,75
01/03/2024,31/05/2024,Performance,Provider,DPV,CHUMS CIC,NONE,NONE,MRS08a,Number of CYP referral-spells receiving a full clock stop in less than 4 weeks in the RP,5
01/03/2024,31/05/2024,Performance,Provider,DPV,CHUMS CIC,NONE,NONE,MRS08b,Proportion of CYP referral-spells receiving a full clock stop in less than 4 weeks in the RP,9
01/03/2024,31/05/2024,Performance,Provider,DPV,CHUMS CIC,NONE,NONE,MRS11,Number of CYP referral-spells that started in the RP,145
01/03/2024,31/05/2024,Performance,Provider,DPV,CHUMS CIC,NONE,NONE,MRS12,Number of CYP referral-spells that closed in the RP,375
01/03/2024,31/05/2024,Performance,Provider,DRL,42ND STREET,NONE,NONE,MRS01,Number of CMH referral-spells receiving a full clock stop in the RP,*
01/03/2024,31/05/2024,Performance,Provider,DRL,42ND STREET,NONE,NONE,MRS01a,Number of CMH referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/03/2024,31/05/2024,Performance,Provider,DRL,42ND STREET,NONE,NONE,MRS01b,Proportion of CMH referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/03/2024,31/05/2024,Performance,Provider,DRL,42ND STREET,NONE,NONE,MRS04,Number of CMH referral-spells that started in the RP,*
01/03/2024,31/05/2024,Performance,Provider,DRL,42ND STREET,NONE,NONE,MRS05,Number of CMH referral-spells that closed in the RP,*
01/03/2024,31/05/2024,Performance,Provider,DRL,42ND STREET,NONE,NONE,MRS08,Number of CYP referral-spells receiving a full clock stop in the RP,135
01/03/2024,31/05/2024,Performance,Provider,DRL,42ND STREET,NONE,NONE,MRS08a,Number of CYP referral-spells receiving a full clock stop in less than 4 weeks in the RP,40
01/03/2024,31/05/2024,Performance,Provider,DRL,42ND STREET,NONE,NONE,MRS08b,Proportion of CYP referral-spells receiving a full clock stop in less than 4 weeks in the RP,29
01/03/2024,31/05/2024,Performance,Provider,DRL,42ND STREET,NONE,NONE,MRS11,Number of CYP referral-spells that started in the RP,340
01/03/2024,31/05/2024,Performance,Provider,DRL,42ND STREET,NONE,NONE,MRS12,Number of CYP referral-spells that closed in the RP,385
01/03/2024,31/05/2024,Performance,Provider,DT9,THE WHAT CENTRE LIMITED,NONE,NONE,MRS01,Number of CMH referral-spells receiving a full clock stop in the RP,*
01/03/2024,31/05/2024,Performance,Provider,DT9,THE WHAT CENTRE LIMITED,NONE,NONE,MRS01a,Number of CMH referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/03/2024,31/05/2024,Performance,Provider,DT9,THE WHAT CENTRE LIMITED,NONE,NONE,MRS01b,Proportion of CMH referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/03/2024,31/05/2024,Performance,Provider,DT9,THE WHAT CENTRE LIMITED,NONE,NONE,MRS04,Number of CMH referral-spells that started in the RP,*
01/03/2024,31/05/2024,Performance,Provider,DT9,THE WHAT CENTRE LIMITED,NONE,NONE,MRS05,Number of CMH referral-spells that closed in the RP,*
01/03/2024,31/05/2024,Performance,Provider,DT9,THE WHAT CENTRE LIMITED,NONE,NONE,MRS08,Number of CYP referral-spells receiving a full clock stop in the RP,*
01/03/2024,31/05/2024,Performance,Provider,DT9,THE WHAT CENTRE LIMITED,NONE,NONE,MRS08a,Number of CYP referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/03/2024,31/05/2024,Performance,Provider,DT9,THE WHAT CENTRE LIMITED,NONE,NONE,MRS08b,Proportion of CYP referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/03/2024,31/05/2024,Performance,Provider,DT9,THE WHAT CENTRE LIMITED,NONE,NONE,MRS11,Number of CYP referral-spells that started in the RP,190
01/03/2024,31/05/2024,Performance,Provider,DT9,THE WHAT CENTRE LIMITED,NONE,NONE,MRS12,Number of CYP referral-spells that closed in the RP,60
01/03/2024,31/05/2024,Performance,Provider,DV502,OFF CENTRE CYP MENTAL HEALTH,NONE,NONE,MRS01,Number of CMH referral-spells receiving a full clock stop in the RP,*
01/03/2024,31/05/2024,Performance,Provider,DV502,OFF CENTRE CYP MENTAL HEALTH,NONE,NONE,MRS01a,Number of CMH referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/03/2024,31/05/2024,Performance,Provider,DV502,OFF CENTRE CYP MENTAL HEALTH,NONE,NONE,MRS01b,Proportion of CMH referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/03/2024,31/05/2024,Performance,Provider,DV502,OFF CENTRE CYP MENTAL HEALTH,NONE,NONE,MRS04,Number of CMH referral-spells that started in the RP,*
01/03/2024,31/05/2024,Performance,Provider,DV502,OFF CENTRE CYP MENTAL HEALTH,NONE,NONE,MRS05,Number of CMH referral-spells that closed in the RP,*
01/03/2024,31/05/2024,Performance,Provider,DV502,OFF CENTRE CYP MENTAL HEALTH,NONE,NONE,MRS08,Number of CYP referral-spells receiving a full clock stop in the RP,*
01/03/2024,31/05/2024,Performance,Provider,DV502,OFF CENTRE CYP MENTAL HEALTH,NONE,NONE,MRS08a,Number of CYP referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/03/2024,31/05/2024,Performance,Provider,DV502,OFF CENTRE CYP MENTAL HEALTH,NONE,NONE,MRS08b,Proportion of CYP referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/03/2024,31/05/2024,Performance,Provider,DV502,OFF CENTRE CYP MENTAL HEALTH,NONE,NONE,MRS11,Number of CYP referral-spells that started in the RP,30
01/03/2024,31/05/2024,Performance,Provider,DV502,OFF CENTRE CYP MENTAL HEALTH,NONE,NONE,MRS12,Number of CYP referral-spells that closed in the RP,30
01/03/2024,31/05/2024,Performance,Provider,DV503,BRADFORD THERAPEUTIC SERVICES,NONE,NONE,MRS01,Number of CMH referral-spells receiving a full clock stop in the RP,*
01/03/2024,31/05/2024,Performance,Provider,DV503,BRADFORD THERAPEUTIC SERVICES,NONE,NONE,MRS01a,Number of CMH referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/03/2024,31/05/2024,Performance,Provider,DV503,BRADFORD THERAPEUTIC SERVICES,NONE,NONE,MRS01b,Proportion of CMH referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/03/2024,31/05/2024,Performance,Provider,DV503,BRADFORD THERAPEUTIC SERVICES,NONE,NONE,MRS04,Number of CMH referral-spells that started in the RP,*
01/03/2024,31/05/2024,Performance,Provider,DV503,BRADFORD THERAPEUTIC SERVICES,NONE,NONE,MRS05,Number of CMH referral-spells that closed in the RP,*
01/03/2024,31/05/2024,Performance,Provider,DV503,BRADFORD THERAPEUTIC SERVICES,NONE,NONE,MRS08,Number of CYP referral-spells receiving a full clock stop in the RP,*
01/03/2024,31/05/2024,Performance,Provider,DV503,BRADFORD THERAPEUTIC SERVICES,NONE,NONE,MRS08a,Number of CYP referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/03/2024,31/05/2024,Performance,Provider,DV503,BRADFORD THERAPEUTIC SERVICES,NONE,NONE,MRS08b,Proportion of CYP referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/03/2024,31/05/2024,Performance,Provider,DV503,BRADFORD THERAPEUTIC SERVICES,NONE,NONE,MRS11,Number of CYP referral-spells that started in the RP,50
01/03/2024,31/05/2024,Performance,Provider,DV503,BRADFORD THERAPEUTIC SERVICES,NONE,NONE,MRS12,Number of CYP referral-spells that closed in the RP,40
01/03/2024,31/05/2024,Performance,Provider,DV504,LEICESTER POST SEXUAL ABUSE SERVICE,NONE,NONE,MRS01,Number of CMH referral-spells receiving a full clock stop in the RP,*
01/03/2024,31/05/2024,Performance,Provider,DV504,LEICESTER POST SEXUAL ABUSE SERVICE,NONE,NONE,MRS01a,Number of CMH referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/03/2024,31/05/2024,Performance,Provider,DV504,LEICESTER POST SEXUAL ABUSE SERVICE,NONE,NONE,MRS01b,Proportion of CMH referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/03/2024,31/05/2024,Performance,Provider,DV504,LEICESTER POST SEXUAL ABUSE SERVICE,NONE,NONE,MRS04,Number of CMH referral-spells that started in the RP,*
01/03/2024,31/05/2024,Performance,Provider,DV504,LEICESTER POST SEXUAL ABUSE SERVICE,NONE,NONE,MRS05,Number of CMH referral-spells that closed in the RP,*
01/03/2024,31/05/2024,Performance,Provider,DV504,LEICESTER POST SEXUAL ABUSE SERVICE,NONE,NONE,MRS08,Number of CYP referral-spells receiving a full clock stop in the RP,*
01/03/2024,31/05/2024,Performance,Provider,DV504,LEICESTER POST SEXUAL ABUSE SERVICE,NONE,NONE,MRS08a,Number of CYP referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/03/2024,31/05/2024,Performance,Provider,DV504,LEICESTER POST SEXUAL ABUSE SERVICE,NONE,NONE,MRS08b,Proportion of CYP referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/03/2024,31/05/2024,Performance,Provider,DV504,LEICESTER POST SEXUAL ABUSE SERVICE,NONE,NONE,MRS11,Number of CYP referral-spells that started in the RP,*
01/03/2024,31/05/2024,Performance,Provider,DV504,LEICESTER POST SEXUAL ABUSE SERVICE,NONE,NONE,MRS12,Number of CYP referral-spells that closed in the RP,*
01/03/2024,31/05/2024,Performance,Provider,DV7,OFF THE RECORD YOUTH COUNSELLING,NONE,NONE,MRS01,Number of CMH referral-spells receiving a full clock stop in the RP,*
01/03/2024,31/05/2024,Performance,Provider,DV7,OFF THE RECORD YOUTH COUNSELLING,NONE,NONE,MRS01a,Number of CMH referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/03/2024,31/05/2024,Performance,Provider,DV7,OFF THE RECORD YOUTH COUNSELLING,NONE,NONE,MRS01b,Proportion of CMH referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/03/2024,31/05/2024,Performance,Provider,DV7,OFF THE RECORD YOUTH COUNSELLING,NONE,NONE,MRS04,Number of CMH referral-spells that started in the RP,*
01/03/2024,31/05/2024,Performance,Provider,DV7,OFF THE RECORD YOUTH COUNSELLING,NONE,NONE,MRS05,Number of CMH referral-spells that closed in the RP,*
01/03/2024,31/05/2024,Performance,Provider,DV7,OFF THE RECORD YOUTH COUNSELLING,NONE,NONE,MRS08,Number of CYP referral-spells receiving a full clock stop in the RP,230
01/03/2024,31/05/2024,Performance,Provider,DV7,OFF THE RECORD YOUTH COUNSELLING,NONE,NONE,MRS08a,Number of CYP referral-spells receiving a full clock stop in less than 4 weeks in the RP,35
01/03/2024,31/05/2024,Performance,Provider,DV7,OFF THE RECORD YOUTH COUNSELLING,NONE,NONE,MRS08b,Proportion of CYP referral-spells receiving a full clock stop in less than 4 weeks in the RP,14
01/03/2024,31/05/2024,Performance,Provider,DV7,OFF THE RECORD YOUTH COUNSELLING,NONE,NONE,MRS11,Number of CYP referral-spells that started in the RP,420
01/03/2024,31/05/2024,Performance,Provider,DV7,OFF THE RECORD YOUTH COUNSELLING,NONE,NONE,MRS12,Number of CYP referral-spells that closed in the RP,450
01/03/2024,31/05/2024,Performance,Provider,DWH,OPTIONS FOR CARE,NONE,NONE,MRS01,Number of CMH referral-spells receiving a full clock stop in the RP,*
01/03/2024,31/05/2024,Performance,Provider,DWH,OPTIONS FOR CARE,NONE,NONE,MRS01a,Number of CMH referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/03/2024,31/05/2024,Performance,Provider,DWH,OPTIONS FOR CARE,NONE,NONE,MRS01b,Proportion of CMH referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/03/2024,31/05/2024,Performance,Provider,DWH,OPTIONS FOR CARE,NONE,NONE,MRS04,Number of CMH referral-spells that started in the RP,*
01/03/2024,31/05/2024,Performance,Provider,DWH,OPTIONS FOR CARE,NONE,NONE,MRS05,Number of CMH referral-spells that closed in the RP,*
01/03/2024,31/05/2024,Performance,Provider,DWH,OPTIONS FOR CARE,NONE,NONE,MRS08,Number of CYP referral-spells receiving a full clock stop in the RP,*
01/03/2024,31/05/2024,Performance,Provider,DWH,OPTIONS FOR CARE,NONE,NONE,MRS08a,Number of CYP referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/03/2024,31/05/2024,Performance,Provider,DWH,OPTIONS FOR CARE,NONE,NONE,MRS08b,Proportion of CYP referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/03/2024,31/05/2024,Performance,Provider,DWH,OPTIONS FOR CARE,NONE,NONE,MRS11,Number of CYP referral-spells that started in the RP,*
01/03/2024,31/05/2024,Performance,Provider,DWH,OPTIONS FOR CARE,NONE,NONE,MRS12,Number of CYP referral-spells that closed in the RP,*
01/03/2024,31/05/2024,Performance,Provider,DWW,ACTIVE PATHWAYS,NONE,NONE,MRS01,Number of CMH referral-spells receiving a full clock stop in the RP,*
01/03/2024,31/05/2024,Performance,Provider,DWW,ACTIVE PATHWAYS,NONE,NONE,MRS01a,Number of CMH referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/03/2024,31/05/2024,Performance,Provider,DWW,ACTIVE PATHWAYS,NONE,NONE,MRS01b,Proportion of CMH referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/03/2024,31/05/2024,Performance,Provider,DWW,ACTIVE PATHWAYS,NONE,NONE,MRS04,Number of CMH referral-spells that started in the RP,*
01/03/2024,31/05/2024,Performance,Provider,DWW,ACTIVE PATHWAYS,NONE,NONE,MRS05,Number of CMH referral-spells that closed in the RP,*
01/03/2024,31/05/2024,Performance,Provider,DWW,ACTIVE PATHWAYS,NONE,NONE,MRS08,Number of CYP referral-spells receiving a full clock stop in the RP,*
01/03/2024,31/05/2024,Performance,Provider,DWW,ACTIVE PATHWAYS,NONE,NONE,MRS08a,Number of CYP referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/03/2024,31/05/2024,Performance,Provider,DWW,ACTIVE PATHWAYS,NONE,NONE,MRS08b,Proportion of CYP referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/03/2024,31/05/2024,Performance,Provider,DWW,ACTIVE PATHWAYS,NONE,NONE,MRS11,Number of CYP referral-spells that started in the RP,*
01/03/2024,31/05/2024,Performance,Provider,DWW,ACTIVE PATHWAYS,NONE,NONE,MRS12,Number of CYP referral-spells that closed in the RP,*
01/03/2024,31/05/2024,Performance,Provider,DXK,SOLUTIONS4HEALTH LTD,NONE,NONE,MRS01,Number of CMH referral-spells receiving a full clock stop in the RP,*
01/03/2024,31/05/2024,Performance,Provider,DXK,SOLUTIONS4HEALTH LTD,NONE,NONE,MRS01a,Number of CMH referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/03/2024,31/05/2024,Performance,Provider,DXK,SOLUTIONS4HEALTH LTD,NONE,NONE,MRS01b,Proportion of CMH referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/03/2024,31/05/2024,Performance,Provider,DXK,SOLUTIONS4HEALTH LTD,NONE,NONE,MRS04,Number of CMH referral-spells that started in the RP,*
01/03/2024,31/05/2024,Performance,Provider,DXK,SOLUTIONS4HEALTH LTD,NONE,NONE,MRS05,Number of CMH referral-spells that closed in the RP,*
01/03/2024,31/05/2024,Performance,Provider,DXK,SOLUTIONS4HEALTH LTD,NONE,NONE,MRS08,Number of CYP referral-spells receiving a full clock stop in the RP,*
01/03/2024,31/05/2024,Performance,Provider,DXK,SOLUTIONS4HEALTH LTD,NONE,NONE,MRS08a,Number of CYP referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/03/2024,31/05/2024,Performance,Provider,DXK,SOLUTIONS4HEALTH LTD,NONE,NONE,MRS08b,Proportion of CYP referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/03/2024,31/05/2024,Performance,Provider,DXK,SOLUTIONS4HEALTH LTD,NONE,NONE,MRS11,Number of CYP referral-spells that started in the RP,335
01/03/2024,31/05/2024,Performance,Provider,DXK,SOLUTIONS4HEALTH LTD,NONE,NONE,MRS12,Number of CYP referral-spells that closed in the RP,220
01/03/2024,31/05/2024,Performance,Provider,DXY01,STEP 2 YOUNG PEOPLE'S HEALTH (TONG STREET),NONE,NONE,MRS01,Number of CMH referral-spells receiving a full clock stop in the RP,15
01/03/2024,31/05/2024,Performance,Provider,DXY01,STEP 2 YOUNG PEOPLE'S HEALTH (TONG STREET),NONE,NONE,MRS01a,Number of CMH referral-spells receiving a full clock stop in less than 4 weeks in the RP,5
01/03/2024,31/05/2024,Performance,Provider,DXY01,STEP 2 YOUNG PEOPLE'S HEALTH (TONG STREET),NONE,NONE,MRS01b,Proportion of CMH referral-spells receiving a full clock stop in less than 4 weeks in the RP,50
01/03/2024,31/05/2024,Performance,Provider,DXY01,STEP 2 YOUNG PEOPLE'S HEALTH (TONG STREET),NONE,NONE,MRS04,Number of CMH referral-spells that started in the RP,25
01/03/2024,31/05/2024,Performance,Provider,DXY01,STEP 2 YOUNG PEOPLE'S HEALTH (TONG STREET),NONE,NONE,MRS05,Number of CMH referral-spells that closed in the RP,30
01/03/2024,31/05/2024,Performance,Provider,DXY01,STEP 2 YOUNG PEOPLE'S HEALTH (TONG STREET),NONE,NONE,MRS08,Number of CYP referral-spells receiving a full clock stop in the RP,65
01/03/2024,31/05/2024,Performance,Provider,DXY01,STEP 2 YOUNG PEOPLE'S HEALTH (TONG STREET),NONE,NONE,MRS08a,Number of CYP referral-spells receiving a full clock stop in less than 4 weeks in the RP,35
01/03/2024,31/05/2024,Performance,Provider,DXY01,STEP 2 YOUNG PEOPLE'S HEALTH (TONG STREET),NONE,NONE,MRS08b,Proportion of CYP referral-spells receiving a full clock stop in less than 4 weeks in the RP,53
01/03/2024,31/05/2024,Performance,Provider,DXY01,STEP 2 YOUNG PEOPLE'S HEALTH (TONG STREET),NONE,NONE,MRS11,Number of CYP referral-spells that started in the RP,60
01/03/2024,31/05/2024,Performance,Provider,DXY01,STEP 2 YOUNG PEOPLE'S HEALTH (TONG STREET),NONE,NONE,MRS12,Number of CYP referral-spells that closed in the RP,110
01/03/2024,31/05/2024,Performance,Provider,DY005,BARNARDO'S LISTER HILLS BRADFORD,NONE,NONE,MRS01,Number of CMH referral-spells receiving a full clock stop in the RP,*
01/03/2024,31/05/2024,Performance,Provider,DY005,BARNARDO'S LISTER HILLS BRADFORD,NONE,NONE,MRS01a,Number of CMH referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/03/2024,31/05/2024,Performance,Provider,DY005,BARNARDO'S LISTER HILLS BRADFORD,NONE,NONE,MRS01b,Proportion of CMH referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/03/2024,31/05/2024,Performance,Provider,DY005,BARNARDO'S LISTER HILLS BRADFORD,NONE,NONE,MRS04,Number of CMH referral-spells that started in the RP,*
01/03/2024,31/05/2024,Performance,Provider,DY005,BARNARDO'S LISTER HILLS BRADFORD,NONE,NONE,MRS05,Number of CMH referral-spells that closed in the RP,*
01/03/2024,31/05/2024,Performance,Provider,DY005,BARNARDO'S LISTER HILLS BRADFORD,NONE,NONE,MRS08,Number of CYP referral-spells receiving a full clock stop in the RP,*
01/03/2024,31/05/2024,Performance,Provider,DY005,BARNARDO'S LISTER HILLS BRADFORD,NONE,NONE,MRS08a,Number of CYP referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/03/2024,31/05/2024,Performance,Provider,DY005,BARNARDO'S LISTER HILLS BRADFORD,NONE,NONE,MRS08b,Proportion of CYP referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/03/2024,31/05/2024,Performance,Provider,DY005,BARNARDO'S LISTER HILLS BRADFORD,NONE,NONE,MRS11,Number of CYP referral-spells that started in the RP,*
01/03/2024,31/05/2024,Performance,Provider,DY005,BARNARDO'S LISTER HILLS BRADFORD,NONE,NONE,MRS12,Number of CYP referral-spells that closed in the RP,100
01/03/2024,31/05/2024,Performance,Provider,DY008,BARNARDOS THE HAVEN,NONE,NONE,MRS01,Number of CMH referral-spells receiving a full clock stop in the RP,*
01/03/2024,31/05/2024,Performance,Provider,DY008,BARNARDOS THE HAVEN,NONE,NONE,MRS01a,Number of CMH referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/03/2024,31/05/2024,Performance,Provider,DY008,BARNARDOS THE HAVEN,NONE,NONE,MRS01b,Proportion of CMH referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/03/2024,31/05/2024,Performance,Provider,DY008,BARNARDOS THE HAVEN,NONE,NONE,MRS04,Number of CMH referral-spells that started in the RP,*
01/03/2024,31/05/2024,Performance,Provider,DY008,BARNARDOS THE HAVEN,NONE,NONE,MRS05,Number of CMH referral-spells that closed in the RP,*
01/03/2024,31/05/2024,Performance,Provider,DY008,BARNARDOS THE HAVEN,NONE,NONE,MRS08,Number of CYP referral-spells receiving a full clock stop in the RP,*
01/03/2024,31/05/2024,Performance,Provider,DY008,BARNARDOS THE HAVEN,NONE,NONE,MRS08a,Number of CYP referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/03/2024,31/05/2024,Performance,Provider,DY008,BARNARDOS THE HAVEN,NONE,NONE,MRS08b,Proportion of CYP referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/03/2024,31/05/2024,Performance,Provider,DY008,BARNARDOS THE HAVEN,NONE,NONE,MRS11,Number of CYP referral-spells that started in the RP,35
01/03/2024,31/05/2024,Performance,Provider,DY008,BARNARDOS THE HAVEN,NONE,NONE,MRS12,Number of CYP referral-spells that closed in the RP,25
01/03/2024,31/05/2024,Performance,Provider,DY00A,ISLINGTON MENTAL HEALTH SERVICE,NONE,NONE,MRS01,Number of CMH referral-spells receiving a full clock stop in the RP,*
01/03/2024,31/05/2024,Performance,Provider,DY00A,ISLINGTON MENTAL HEALTH SERVICE,NONE,NONE,MRS01a,Number of CMH referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/03/2024,31/05/2024,Performance,Provider,DY00A,ISLINGTON MENTAL HEALTH SERVICE,NONE,NONE,MRS01b,Proportion of CMH referral-spells receiving a full clock stop in less than 4 weeks in the RP,*
01/03/2024,31/05/2024,Performance,Provider,DY00A,ISLINGTON MENTAL HEALTH SERVICE,NONE,NONE,MRS04,Number of CMH referral-spells that started in the RP,*
01/03/2024,31/05/2024,Performance,Provider,DY00A,ISLINGTON MENTAL HEALTH SERVICE,NONE,NONE,MRS05,Number of CMH referral-spells that closed in the RP,*
01/03/2024,31/05/2024,Performance,Provider,DY00A,ISLINGTON MENTAL HEALTH SERVICE,NONE,NONE,MRS08,Number of CYP referral-spells receiving a full clock stop in the RP,25
